"size","mode","seed","attempt","row","col","slotDirection","length","pattern","constraints","liveZero","critical","type","fullCount","sampledCount","windowCount","fullUnused","sampledUnused","windowUnused","usedMatches","omittedAnswers","retainedPct","samplingZero","samplingHealthyToSmall"
"13","ar_to_en","1","60","10","0","across","13","?????????????","[{""position"":0,""characters"":[""A"",""O"",""R"",""U""]},{""position"":1,""characters"":[""A"",""E"",""N"",""R"",""T""]},{""position"":2,""characters"":[""A"",""E"",""G"",""O""]},{""position"":3,""characters"":[""A"",""E"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""M"",""N"",""R"",""T""]},{""position"":5,""characters"":[""A"",""E"",""I"",""O""]},{""position"":6,""characters"":[""C"",""N""]},{""position"":7,""characters"":[""A"",""C"",""I"",""N""]},{""position"":8,""characters"":[""E"",""F"",""M"",""N"",""O"",""R"",""T""]},{""position"":9,""characters"":[""A"",""E""]},{""position"":10,""characters"":[""R"",""S""]},{""position"":11,""characters"":[""A"",""D"",""I"",""L"",""N"",""O""]},{""position"":12,""characters"":[""A"",""E"",""I"",""N"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","60","10","0","across","13","??????????C??","[{""position"":0,""characters"":[""A"",""O"",""R"",""U""]},{""position"":1,""characters"":[""L"",""N""]},{""position"":2,""characters"":[""A"",""E"",""G"",""O""]},{""position"":3,""characters"":[""A"",""C"",""E"",""I"",""N"",""T"",""U""]},{""position"":4,""characters"":[""E"",""F"",""I"",""M"",""O"",""R"",""T""]},{""position"":5,""characters"":[""A"",""E"",""I"",""R""]},{""position"":6,""characters"":[""A"",""I"",""O"",""U""]},{""position"":7,""characters"":[""A"",""I"",""N"",""T""]},{""position"":8,""characters"":[""E"",""F"",""M"",""N"",""O"",""R"",""T""]},{""position"":9,""characters"":[""A"",""D"",""E"",""I"",""N"",""O"",""T""]},{""position"":10,""characters"":[""C""]},{""position"":11,""characters"":[""A"",""C"",""E"",""N"",""R"",""T""]},{""position"":12,""characters"":[""A"",""D"",""E"",""I"",""O"",""P"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","60","0","2","down","13","???????????C?","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""C""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""ACCOMMODATION""]","[]","100","false","false"
"13","ar_to_en","1","60","10","0","across","13","?????????????","[{""position"":0,""characters"":[""O"",""S""]},{""position"":1,""characters"":[""A"",""E"",""N"",""O""]},{""position"":2,""characters"":[""M"",""V""]},{""position"":3,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""I"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""D"",""E"",""I"",""O"",""P""]},{""position"":6,""characters"":[""A"",""C"",""I"",""N"",""O"",""U""]},{""position"":7,""characters"":[""C"",""I"",""N"",""R""]},{""position"":8,""characters"":[""A"",""E"",""I"",""N"",""O"",""T""]},{""position"":9,""characters"":[""A"",""O"",""S""]},{""position"":10,""characters"":[""R"",""S""]},{""position"":11,""characters"":[""A"",""E"",""I"",""N"",""O""]},{""position"":12,""characters"":[""A"",""E"",""I"",""O""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","60","9","0","across","8","???????G","[{""position"":0,""characters"":[""A"",""B"",""L"",""N"",""P"",""R"",""T"",""W""]},{""position"":1,""characters"":[""D"",""E"",""K"",""T""]},{""position"":2,""characters"":[""D"",""E"",""I"",""M"",""O"",""R"",""T""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":5,""characters"":[""E"",""N""]},{""position"":6,""characters"":[""C"",""D"",""G"",""H"",""L"",""N"",""P"",""R"",""S"",""T""]},{""position"":7,""characters"":[""G""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","10","0","across","13","???????E?????","[{""position"":0,""characters"":[""A"",""E"",""I"",""O"",""P"",""U""]},{""position"":1,""characters"":[""D"",""E"",""L"",""N"",""P"",""R"",""T""]},{""position"":2,""characters"":[""A"",""E"",""G"",""O""]},{""position"":3,""characters"":[""A"",""E"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""M"",""N"",""R"",""T""]},{""position"":5,""characters"":[""A"",""O"",""R""]},{""position"":6,""characters"":[""C"",""N""]},{""position"":7,""characters"":[""E""]},{""position"":8,""characters"":[""E"",""F"",""M"",""N"",""O"",""R"",""T""]},{""position"":9,""characters"":[""A"",""E""]},{""position"":10,""characters"":[""R"",""S""]},{""position"":11,""characters"":[""A"",""D"",""I"",""L"",""N"",""O""]},{""position"":12,""characters"":[""A"",""E"",""I"",""N"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","2","0","across","13","??M???????N??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""M""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""D"",""T""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""N""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","2","0","across","13","??N???????M??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""N""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""I"",""N"",""P"",""R"",""S""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""M""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","0","10","down","13","???????????P?","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""P""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","10","0","across","13","?????????????","[{""position"":0,""characters"":[""A"",""O"",""R"",""U""]},{""position"":1,""characters"":[""A"",""E"",""N"",""R"",""T""]},{""position"":2,""characters"":[""A"",""E"",""G"",""O""]},{""position"":3,""characters"":[""A"",""E"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""M"",""N"",""R"",""T""]},{""position"":5,""characters"":[""A"",""E"",""I"",""O""]},{""position"":6,""characters"":[""C"",""N""]},{""position"":7,""characters"":[""A"",""C"",""I"",""N""]},{""position"":8,""characters"":[""E"",""F"",""M"",""N"",""O"",""R"",""T""]},{""position"":9,""characters"":[""A"",""E""]},{""position"":10,""characters"":[""R"",""S""]},{""position"":11,""characters"":[""A"",""D"",""I"",""L"",""N"",""O""]},{""position"":12,""characters"":[""A"",""E"",""I"",""N"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","10","0","across","13","??????????C??","[{""position"":0,""characters"":[""A"",""O"",""R"",""U""]},{""position"":1,""characters"":[""L"",""N""]},{""position"":2,""characters"":[""A"",""E"",""G"",""O""]},{""position"":3,""characters"":[""A"",""C"",""E"",""I"",""N"",""T"",""U""]},{""position"":4,""characters"":[""E"",""F"",""I"",""M"",""O"",""R"",""T""]},{""position"":5,""characters"":[""A"",""E"",""I"",""R""]},{""position"":6,""characters"":[""A"",""I"",""O"",""U""]},{""position"":7,""characters"":[""A"",""I"",""N"",""T""]},{""position"":8,""characters"":[""E"",""F"",""M"",""N"",""O"",""R"",""T""]},{""position"":9,""characters"":[""A"",""D"",""E"",""I"",""N"",""O"",""T""]},{""position"":10,""characters"":[""C""]},{""position"":11,""characters"":[""A"",""C"",""E"",""N"",""R"",""T""]},{""position"":12,""characters"":[""A"",""D"",""E"",""I"",""O"",""P"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","0","2","down","13","???????????C?","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""C""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""ACCOMMODATION""]","[]","100","false","false"
"13","ar_to_en","1","61","10","0","across","13","?????????????","[{""position"":0,""characters"":[""O"",""S""]},{""position"":1,""characters"":[""A"",""E"",""N"",""O""]},{""position"":2,""characters"":[""M"",""V""]},{""position"":3,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""I"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""D"",""E"",""I"",""O"",""P""]},{""position"":6,""characters"":[""A"",""C"",""I"",""N"",""O"",""U""]},{""position"":7,""characters"":[""C"",""I"",""N"",""R""]},{""position"":8,""characters"":[""A"",""E"",""I"",""N"",""O"",""T""]},{""position"":9,""characters"":[""A"",""O"",""S""]},{""position"":10,""characters"":[""R"",""S""]},{""position"":11,""characters"":[""A"",""E"",""I"",""N"",""O""]},{""position"":12,""characters"":[""A"",""E"",""I"",""O""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","61","9","0","across","8","???????G","[{""position"":0,""characters"":[""A"",""B"",""L"",""N"",""P"",""R"",""T"",""W""]},{""position"":1,""characters"":[""D"",""E"",""K"",""T""]},{""position"":2,""characters"":[""D"",""E"",""I"",""M"",""O"",""R"",""T""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":5,""characters"":[""E"",""N""]},{""position"":6,""characters"":[""C"",""D"",""G"",""H"",""L"",""N"",""P"",""R"",""S"",""T""]},{""position"":7,""characters"":[""G""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","62","2","0","across","13","??N??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""N""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""A"",""D"",""E"",""G"",""I"",""M"",""N"",""P"",""R"",""S"",""T""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""C"",""O""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","62","10","0","across","13","???????E?????","[{""position"":0,""characters"":[""A"",""E"",""I"",""O"",""P"",""U""]},{""position"":1,""characters"":[""D"",""E"",""L"",""N"",""P"",""R"",""T""]},{""position"":2,""characters"":[""A"",""E"",""G"",""O""]},{""position"":3,""characters"":[""A"",""E"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""M"",""N"",""R"",""T""]},{""position"":5,""characters"":[""A"",""O"",""R""]},{""position"":6,""characters"":[""C"",""N""]},{""position"":7,""characters"":[""E""]},{""position"":8,""characters"":[""E"",""F"",""M"",""N"",""O"",""R"",""T""]},{""position"":9,""characters"":[""A"",""E""]},{""position"":10,""characters"":[""R"",""S""]},{""position"":11,""characters"":[""A"",""D"",""I"",""L"",""N"",""O""]},{""position"":12,""characters"":[""A"",""E"",""I"",""N"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","62","2","0","across","13","??M???????N??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""M""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""D"",""T""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""N""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","62","2","0","across","13","??N???????M??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""N""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U"",""Z""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""I"",""N"",""P"",""R"",""S""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""M""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
