seed,policy,family,success,ms,words,intersections,whitePct,checkedPct,averageLength,shortPct,three,long,fullLength,twoCount,two,signature
18,compatibility,two-fully-checked,True,649.4624170000025,81,119,70.41420118343196,100,2.9382716049382718,76.5432098765432,18,0,0,44,"[{""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}]",1110011011011/1110111111011/0011110110110/1101100111100/1110011111011/0111011100111/0011111001110/1101111111011/1111001110111/0110111100110/0011110011011/1111001111111/1111001100110
18,approved-only,two-unchecked,True,3753.888042000006,52,80,70.41420118343196,67.22689075630252,3.826923076923077,57.692307692307686,15,0,0,15,"[{""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""AT"", ""clue"": ""في""}]",1001110110011/1111001011010/1011111110111/0101101001101/0111110100111/1101010111111/0111111110100/0111110111111/1011001111110/1100101010111/1001111110101/1111111101001/1011110111011
18,approved-only,two-symmetric-unchecked,False,3750.5230000000156,0,0,,,,,0,0,0,0,[],
18,approved-only,two-fully-checked,False,1295.965333,0,0,,,,,0,0,0,0,[],
19,approved-only,two-unchecked,False,3822.4915000000037,0,0,,,,,0,0,0,0,[],
19,approved-only,two-symmetric-unchecked,True,2497.2848330000124,55,86,70.41420118343196,72.26890756302521,3.727272727272727,50.90909090909091,14,1,0,14,"[{""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""HE"", ""clue"": ""هو.""}]",0010110111011/1111110100111/1110111101101/1100100111101/1101111011111/1010010101110/0111111111110/0111010100101/1111101111011/1011110010011/1011011110111/1110010111111/1101110110100
19,approved-only,two-fully-checked,False,1304.3356669999775,0,0,,,,,0,0,0,0,[],
19,compatibility,two-unchecked,True,254.8682919999992,63,93,70.41420118343196,78.15126050420169,3.365079365079365,69.84126984126983,18,0,0,26,"[{""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""JO"", ""clue"": ""حبيب""}]",0011100101011/0110101111111/1111011111110/1110110101101/0111101110011/1101110111010/1110110010111/1011011100111/1100111111010/1100101001111/1111111010011/1110101111111/1011100111010
19,compatibility,two-symmetric-unchecked,True,50.69583399998373,64,95,70.41420118343196,79.83193277310924,3.34375,70.3125,11,2,2,34,"[{""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}]",1101011011011/0101111110110/0110110101111/1111100111111/0110011010011/0111111100111/1101011101011/1110011111110/1100101100110/1111110011111/1111010110110/0110111111010/1101101101011
19,compatibility,two-fully-checked,True,99.32783299998846,81,122,72.18934911242604,100,3.0123456790123457,72.8395061728395,14,1,1,45,"[{""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""MA"", ""clue"": ""أمي""}]",1111011001111/1111011001111/0110110111100/1101101110110/1101101100111/1111110011011/0110011011110/0110111101110/1101101111011/1111001110011/0110110110110/1111111101111/1111001101111
20,compatibility,two-unchecked,True,74.76070800001617,65,98,70.41420118343196,82.35294117647058,3.3384615384615386,63.07692307692307,13,0,0,28,"[{""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}]",1101001110110/1111001111111/0111111010111/0101101101110/1101101111001/0011011011111/1111011101101/1111100111101/1010111010110/1110101111111/1101111101001/1001111011011/0011011011100
20,compatibility,two-symmetric-unchecked,True,74.83829099999275,63,100,70.41420118343196,84.03361344537815,3.4761904761904763,60.317460317460316,20,0,0,18,"[{""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}]",0011011011010/1001111101111/1111100100111/1011011110111/1110011111010/1110111011110/1011101011101/0111101110111/0101111100111/1110111101101/1110010011111/1111011111001/0101101101100
20,compatibility,two-fully-checked,True,1210.1682920000167,79,119,70.41420118343196,100,3.0126582278481013,75.9493670886076,17,1,0,43,"[{""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""OS"", ""clue"": ""عظم""}]",1101110011011/1101111011011/0110011101110/1110111100111/1101100111111/0111011011100/0110011011100/1101101111011/1111111100111/1110011110110/1100110011111/0111111111011/0011001110011
20,approved-only,two-unchecked,False,3282.6724169999943,0,0,,,,,0,0,0,0,[],
20,approved-only,two-symmetric-unchecked,False,3807.145749999996,0,0,,,,,0,0,0,0,[],
20,approved-only,two-fully-checked,False,1310.9842090000166,0,0,,,,,0,0,0,0,[],
21,approved-only,two-unchecked,True,2560.5129169999855,55,84,70.41420118343196,70.58823529411765,3.690909090909091,58.18181818181818,18,0,0,14,"[{""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""EX"", ""clue"": ""سابق""}]",0100111110111/1111110010101/1110111011100/1110101111011/1101111101011/1111001011101/1111111110111/0100111010010/1111001101011/1101010011111/1011111111001/1001011110101/0111001111110
21,approved-only,two-symmetric-unchecked,True,1651.8584169999813,57,88,70.41420118343196,73.94957983193278,3.6315789473684212,56.14035087719298,18,0,0,14,"[{""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""HE"", ""clue"": ""هو.""}]",1110101111001/0111111110111/1110110100110/1011110111110/0011101010111/1111011110111/0101001001010/1110111101111/1110101011100/0111110111101/0110010110111/1110111111110/1001111010111
21,approved-only,two-fully-checked,False,1454.573915999994,0,0,,,,,0,0,0,0,[],
21,compatibility,two-unchecked,True,78.88175000000047,63,95,70.41420118343196,79.83193277310924,3.3968253968253967,61.904761904761905,15,0,0,24,"[{""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}]",1111001111010/1110011110111/1001100111100/1111001010011/1100111110111/0111011111001/0111101101101/1010111011011/1110111111011/0111011101110/0111010110111/1111110110110/0101101111110
21,compatibility,two-symmetric-unchecked,True,83.60379100000137,67,100,70.41420118343196,84.03361344537815,3.2686567164179103,71.64179104477611,26,0,0,22,"[{""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}]",1111101011110/1110111111111/1001100101100/0111011101110/1110111110111/0111001111001/0011101011100/1001111001110/1110111110111/0111011101110/0011010011001/1111111110111/0111101011111
