template,slotA,slotB,positionA,positionB,lengthA,lengthB,row,col
8f9e48ae36ae3f03,16,53,2,0,4,6,7,11
8f9e48ae36ae3f03,18,53,2,1,4,6,8,11
8f9e48ae36ae3f03,20,53,4,2,6,6,9,11
8f9e48ae36ae3f03,21,53,11,3,13,6,10,11
8f9e48ae36ae3f03,24,53,1,4,3,6,11,11
8f9e48ae36ae3f03,27,53,1,5,3,6,12,11
8f9e48ae36ae3f03,4,54,12,0,13,3,2,12
8f9e48ae36ae3f03,7,54,2,1,3,3,3,12
8f9e48ae36ae3f03,9,54,5,2,6,3,4,12
8f9e48ae36ae3f03,16,55,3,0,4,6,7,12
8f9e48ae36ae3f03,18,55,3,1,4,6,8,12
8f9e48ae36ae3f03,20,55,5,2,6,6,9,12
8f9e48ae36ae3f03,21,55,12,3,13,6,10,12
8f9e48ae36ae3f03,24,55,2,4,3,6,11,12
8f9e48ae36ae3f03,27,55,2,5,3,6,12,12
2aebb0c4b650533b,0,28,0,0,6,3,0,0
2aebb0c4b650533b,2,28,0,1,6,3,1,0
2aebb0c4b650533b,4,28,0,2,13,3,2,0
2aebb0c4b650533b,8,29,0,0,4,3,4,0
2aebb0c4b650533b,10,29,0,1,5,3,5,0
2aebb0c4b650533b,12,29,0,2,6,3,6,0
2aebb0c4b650533b,16,30,0,0,3,5,8,0
2aebb0c4b650533b,19,30,0,1,4,5,9,0
2aebb0c4b650533b,22,30,0,2,13,5,10,0
2aebb0c4b650533b,23,30,0,3,7,5,11,0
2aebb0c4b650533b,25,30,0,4,3,5,12,0
2aebb0c4b650533b,0,31,1,0,6,7,0,1
2aebb0c4b650533b,2,31,1,1,6,7,1,1
2aebb0c4b650533b,4,31,1,2,13,7,2,1
2aebb0c4b650533b,5,31,0,3,3,7,3,1
2aebb0c4b650533b,8,31,1,4,4,7,4,1
2aebb0c4b650533b,10,31,1,5,5,7,5,1
2aebb0c4b650533b,12,31,1,6,6,7,6,1
2aebb0c4b650533b,16,32,1,0,3,5,8,1
2aebb0c4b650533b,19,32,1,1,4,5,9,1
2aebb0c4b650533b,22,32,1,2,13,5,10,1
2aebb0c4b650533b,23,32,1,3,7,5,11,1
2aebb0c4b650533b,25,32,1,4,3,5,12,1
2aebb0c4b650533b,0,33,2,0,6,13,0,2
2aebb0c4b650533b,2,33,2,1,6,13,1,2
2aebb0c4b650533b,4,33,2,2,13,13,2,2
2aebb0c4b650533b,5,33,1,3,3,13,3,2
2aebb0c4b650533b,8,33,2,4,4,13,4,2
2aebb0c4b650533b,10,33,2,5,5,13,5,2
2aebb0c4b650533b,12,33,2,6,6,13,6,2
2aebb0c4b650533b,14,33,0,7,5,13,7,2
2aebb0c4b650533b,16,33,2,8,3,13,8,2
2aebb0c4b650533b,19,33,2,9,4,13,9,2
2aebb0c4b650533b,22,33,2,10,13,13,10,2
2aebb0c4b650533b,23,33,2,11,7,13,11,2
2aebb0c4b650533b,25,33,2,12,3,13,12,2
2aebb0c4b650533b,0,34,3,0,6,8,0,3
2aebb0c4b650533b,2,34,3,1,6,8,1,3
2aebb0c4b650533b,4,34,3,2,13,8,2,3
2aebb0c4b650533b,5,34,2,3,3,8,3,3
2aebb0c4b650533b,8,34,3,4,4,8,4,3
2aebb0c4b650533b,10,34,3,5,5,8,5,3
2aebb0c4b650533b,12,34,3,6,6,8,6,3
2aebb0c4b650533b,14,34,1,7,5,8,7,3
2aebb0c4b650533b,19,35,3,0,4,3,9,3
2aebb0c4b650533b,22,35,3,1,13,3,10,3
2aebb0c4b650533b,23,35,3,2,7,3,11,3
2aebb0c4b650533b,0,36,4,0,6,3,0,4
2aebb0c4b650533b,2,36,4,1,6,3,1,4
2aebb0c4b650533b,4,36,4,2,13,3,2,4
2aebb0c4b650533b,10,37,4,0,5,3,5,4
2aebb0c4b650533b,12,37,4,1,6,3,6,4
2aebb0c4b650533b,14,37,2,2,5,3,7,4
2aebb0c4b650533b,22,38,4,0,13,3,10,4
2aebb0c4b650533b,23,38,4,1,7,3,11,4
2aebb0c4b650533b,26,38,0,2,3,3,12,4
2aebb0c4b650533b,0,39,5,0,6,4,0,5
2aebb0c4b650533b,2,39,5,1,6,4,1,5
2aebb0c4b650533b,4,39,5,2,13,4,2,5
2aebb0c4b650533b,6,39,0,3,3,4,3,5
2aebb0c4b650533b,12,40,5,0,6,3,6,5
2aebb0c4b650533b,14,40,3,1,5,3,7,5
2aebb0c4b650533b,17,40,0,2,3,3,8,5
2aebb0c4b650533b,22,41,5,0,13,3,10,5
2aebb0c4b650533b,23,41,5,1,7,3,11,5
2aebb0c4b650533b,26,41,1,2,3,3,12,5
2aebb0c4b650533b,4,42,6,0,13,3,2,6
2aebb0c4b650533b,6,42,1,1,3,3,3,6
2aebb0c4b650533b,9,42,0,2,5,3,4,6
2aebb0c4b650533b,14,43,4,0,5,6,7,6
2aebb0c4b650533b,17,43,1,1,3,6,8,6
2aebb0c4b650533b,20,43,0,2,3,6,9,6
2aebb0c4b650533b,22,43,6,3,13,6,10,6
2aebb0c4b650533b,23,43,6,4,7,6,11,6
2aebb0c4b650533b,26,43,2,5,3,6,12,6
2aebb0c4b650533b,4,44,7,0,13,4,2,7
2aebb0c4b650533b,6,44,2,1,3,4,3,7
2aebb0c4b650533b,9,44,1,2,5,4,4,7
2aebb0c4b650533b,11,44,0,3,4,4,5,7
2aebb0c4b650533b,17,45,2,0,3,3,8,7
2aebb0c4b650533b,20,45,1,1,3,3,9,7
2aebb0c4b650533b,22,45,7,2,13,3,10,7
2aebb0c4b650533b,1,46,0,0,3,3,0,8
2aebb0c4b650533b,3,46,0,1,5,3,1,8
2aebb0c4b650533b,4,46,8,2,13,3,2,8
2aebb0c4b650533b,9,47,2,0,5,3,4,8
2aebb0c4b650533b,11,47,1,1,4,3,5,8
2aebb0c4b650533b,13,47,0,2,5,3,6,8
2aebb0c4b650533b,20,48,2,0,3,4,9,8
2aebb0c4b650533b,22,48,8,1,13,4,10,8
2aebb0c4b650533b,24,48,0,2,3,4,11,8
2aebb0c4b650533b,27,48,0,3,3,4,12,8
2aebb0c4b650533b,1,49,1,0,3,3,0,9
2aebb0c4b650533b,3,49,1,1,5,3,1,9
2aebb0c4b650533b,4,49,9,2,13,3,2,9
2aebb0c4b650533b,9,50,3,0,5,4,4,9
2aebb0c4b650533b,11,50,2,1,4,4,5,9
2aebb0c4b650533b,13,50,1,2,5,4,6,9
2aebb0c4b650533b,15,50,0,3,4,4,7,9
2aebb0c4b650533b,22,51,9,0,13,3,10,9
2aebb0c4b650533b,24,51,1,1,3,3,11,9
2aebb0c4b650533b,27,51,1,2,3,3,12,9
2aebb0c4b650533b,1,52,2,0,3,13,0,10
2aebb0c4b650533b,3,52,2,1,5,13,1,10
2aebb0c4b650533b,4,52,10,2,13,13,2,10
2aebb0c4b650533b,7,52,0,3,3,13,3,10
2aebb0c4b650533b,9,52,4,4,5,13,4,10
2aebb0c4b650533b,11,52,3,5,4,13,5,10
2aebb0c4b650533b,13,52,2,6,5,13,6,10
2aebb0c4b650533b,15,52,1,7,4,13,7,10
2aebb0c4b650533b,18,52,0,8,3,13,8,10
2aebb0c4b650533b,21,52,0,9,3,13,9,10
2aebb0c4b650533b,22,52,10,10,13,13,10,10
2aebb0c4b650533b,24,52,2,11,3,13,11,10
2aebb0c4b650533b,27,52,2,12,3,13,12,10
2aebb0c4b650533b,3,53,3,0,5,3,1,11
2aebb0c4b650533b,4,53,11,1,13,3,2,11
2aebb0c4b650533b,7,53,1,2,3,3,3,11
2aebb0c4b650533b,13,54,3,0,5,5,6,11
2aebb0c4b650533b,15,54,2,1,4,5,7,11
2aebb0c4b650533b,18,54,1,2,3,5,8,11
2aebb0c4b650533b,21,54,1,3,3,5,9,11
2aebb0c4b650533b,22,54,11,4,13,5,10,11
2aebb0c4b650533b,3,55,4,0,5,3,1,12
2aebb0c4b650533b,4,55,12,1,13,3,2,12
2aebb0c4b650533b,7,55,2,2,3,3,3,12
2aebb0c4b650533b,13,56,4,0,5,5,6,12
2aebb0c4b650533b,15,56,3,1,4,5,7,12
2aebb0c4b650533b,18,56,2,2,3,5,8,12
2aebb0c4b650533b,21,56,2,3,3,5,9,12
2aebb0c4b650533b,22,56,12,4,13,5,10,12
437d5342bb822b5c,3,28,0,0,13,3,2,0
437d5342bb822b5c,4,28,0,1,3,3,3,0
437d5342bb822b5c,7,28,0,2,4,3,4,0
437d5342bb822b5c,13,29,0,0,6,3,6,0
437d5342bb822b5c,15,29,0,1,3,3,7,0
437d5342bb822b5c,18,29,0,2,3,3,8,0
437d5342bb822b5c,24,30,0,0,13,3,10,0
437d5342bb822b5c,25,30,0,1,11,3,11,0
437d5342bb822b5c,26,30,0,2,3,3,12,0
437d5342bb822b5c,3,31,1,0,13,3,2,1
437d5342bb822b5c,4,31,1,1,3,3,3,1
437d5342bb822b5c,7,31,1,2,4,3,4,1
437d5342bb822b5c,13,32,1,0,6,3,6,1
437d5342bb822b5c,15,32,1,1,3,3,7,1
437d5342bb822b5c,18,32,1,2,3,3,8,1
437d5342bb822b5c,24,33,1,0,13,3,10,1
437d5342bb822b5c,25,33,1,1,11,3,11,1
437d5342bb822b5c,26,33,1,2,3,3,12,1
437d5342bb822b5c,0,34,0,0,6,13,0,2
437d5342bb822b5c,2,34,0,1,11,13,1,2
437d5342bb822b5c,3,34,2,2,13,13,2,2
437d5342bb822b5c,4,34,2,3,3,13,3,2
437d5342bb822b5c,7,34,2,4,4,13,4,2
437d5342bb822b5c,10,34,0,5,3,13,5,2
437d5342bb822b5c,13,34,2,6,6,13,6,2
437d5342bb822b5c,15,34,2,7,3,13,7,2
437d5342bb822b5c,18,34,2,8,3,13,8,2
437d5342bb822b5c,21,34,0,9,3,13,9,2
437d5342bb822b5c,24,34,2,10,13,13,10,2
437d5342bb822b5c,25,34,2,11,11,13,11,2
437d5342bb822b5c,26,34,2,12,3,13,12,2
437d5342bb822b5c,0,35,1,0,6,3,0,3
437d5342bb822b5c,2,35,1,1,11,3,1,3
437d5342bb822b5c,3,35,3,2,13,3,2,3
437d5342bb822b5c,7,36,3,0,4,3,4,3
437d5342bb822b5c,10,36,1,1,3,3,5,3
437d5342bb822b5c,13,36,3,2,6,3,6,3
437d5342bb822b5c,21,37,1,0,3,3,9,3
437d5342bb822b5c,24,37,3,1,13,3,10,3
437d5342bb822b5c,25,37,3,2,11,3,11,3
437d5342bb822b5c,0,38,2,0,6,4,0,4
437d5342bb822b5c,2,38,2,1,11,4,1,4
437d5342bb822b5c,3,38,4,2,13,4,2,4
437d5342bb822b5c,5,38,0,3,3,4,3,4
437d5342bb822b5c,10,39,2,0,3,3,5,4
437d5342bb822b5c,13,39,4,1,6,3,6,4
437d5342bb822b5c,16,39,0,2,3,3,7,4
437d5342bb822b5c,21,40,2,0,3,3,9,4
437d5342bb822b5c,24,40,4,1,13,3,10,4
437d5342bb822b5c,25,40,4,2,11,3,11,4
437d5342bb822b5c,0,41,3,0,6,5,0,5
437d5342bb822b5c,2,41,3,1,11,5,1,5
437d5342bb822b5c,3,41,5,2,13,5,2,5
437d5342bb822b5c,5,41,1,3,3,5,3,5
437d5342bb822b5c,8,41,0,4,3,5,4,5
437d5342bb822b5c,13,42,5,0,6,3,6,5
437d5342bb822b5c,16,42,1,1,3,3,7,5
437d5342bb822b5c,19,42,0,2,3,3,8,5
437d5342bb822b5c,24,43,5,0,13,3,10,5
437d5342bb822b5c,25,43,5,1,11,3,11,5
437d5342bb822b5c,27,43,0,2,6,3,12,5
437d5342bb822b5c,0,44,4,0,6,6,0,6
437d5342bb822b5c,2,44,4,1,11,6,1,6
437d5342bb822b5c,3,44,6,2,13,6,2,6
437d5342bb822b5c,5,44,2,3,3,6,3,6
437d5342bb822b5c,8,44,1,4,3,6,4,6
437d5342bb822b5c,11,44,0,5,3,6,5,6
437d5342bb822b5c,16,45,2,0,3,6,7,6
437d5342bb822b5c,19,45,1,1,3,6,8,6
437d5342bb822b5c,22,45,0,2,3,6,9,6
437d5342bb822b5c,24,45,6,3,13,6,10,6
437d5342bb822b5c,25,45,6,4,11,6,11,6
437d5342bb822b5c,27,45,1,5,6,6,12,6
437d5342bb822b5c,0,46,5,0,6,3,0,7
437d5342bb822b5c,2,46,5,1,11,3,1,7
437d5342bb822b5c,3,46,7,2,13,3,2,7
437d5342bb822b5c,8,47,2,0,3,3,4,7
437d5342bb822b5c,11,47,1,1,3,3,5,7
437d5342bb822b5c,14,47,0,2,6,3,6,7
437d5342bb822b5c,19,48,2,0,3,5,8,7
437d5342bb822b5c,22,48,1,1,3,5,9,7
437d5342bb822b5c,24,48,7,2,13,5,10,7
437d5342bb822b5c,25,48,7,3,11,5,11,7
437d5342bb822b5c,27,48,2,4,6,5,12,7
437d5342bb822b5c,2,49,6,0,11,3,1,8
437d5342bb822b5c,3,49,8,1,13,3,2,8
437d5342bb822b5c,6,49,0,2,3,3,3,8
437d5342bb822b5c,11,50,2,0,3,3,5,8
437d5342bb822b5c,14,50,1,1,6,3,6,8
437d5342bb822b5c,17,50,0,2,3,3,7,8
437d5342bb822b5c,22,51,2,0,3,4,9,8
437d5342bb822b5c,24,51,8,1,13,4,10,8
437d5342bb822b5c,25,51,8,2,11,4,11,8
437d5342bb822b5c,27,51,3,3,6,4,12,8
437d5342bb822b5c,2,52,7,0,11,3,1,9
437d5342bb822b5c,3,52,9,1,13,3,2,9
437d5342bb822b5c,6,52,1,2,3,3,3,9
437d5342bb822b5c,14,53,2,0,6,3,6,9
437d5342bb822b5c,17,53,1,1,3,3,7,9
437d5342bb822b5c,20,53,0,2,4,3,8,9
437d5342bb822b5c,24,54,9,0,13,3,10,9
437d5342bb822b5c,25,54,9,1,11,3,11,9
437d5342bb822b5c,27,54,4,2,6,3,12,9
437d5342bb822b5c,1,55,0,0,3,13,0,10
437d5342bb822b5c,2,55,8,1,11,13,1,10
437d5342bb822b5c,3,55,10,2,13,13,2,10
437d5342bb822b5c,6,55,2,3,3,13,3,10
437d5342bb822b5c,9,55,0,4,3,13,4,10
437d5342bb822b5c,12,55,0,5,3,13,5,10
437d5342bb822b5c,14,55,3,6,6,13,6,10
437d5342bb822b5c,17,55,2,7,3,13,7,10
437d5342bb822b5c,20,55,1,8,4,13,8,10
437d5342bb822b5c,23,55,0,9,3,13,9,10
437d5342bb822b5c,24,55,10,10,13,13,10,10
437d5342bb822b5c,25,55,10,11,11,13,11,10
437d5342bb822b5c,27,55,5,12,6,13,12,10
437d5342bb822b5c,1,56,1,0,3,3,0,11
437d5342bb822b5c,2,56,9,1,11,3,1,11
437d5342bb822b5c,3,56,11,2,13,3,2,11
437d5342bb822b5c,9,57,1,0,3,3,4,11
437d5342bb822b5c,12,57,1,1,3,3,5,11
437d5342bb822b5c,14,57,4,2,6,3,6,11
437d5342bb822b5c,20,58,2,0,4,3,8,11
437d5342bb822b5c,23,58,1,1,3,3,9,11
437d5342bb822b5c,24,58,11,2,13,3,10,11
437d5342bb822b5c,1,59,2,0,3,3,0,12
437d5342bb822b5c,2,59,10,1,11,3,1,12
437d5342bb822b5c,3,59,12,2,13,3,2,12
437d5342bb822b5c,9,60,2,0,3,3,4,12
437d5342bb822b5c,12,60,2,1,3,3,5,12
437d5342bb822b5c,14,60,5,2,6,3,6,12
437d5342bb822b5c,20,61,3,0,4,3,8,12
437d5342bb822b5c,23,61,2,1,3,3,9,12
437d5342bb822b5c,24,61,12,2,13,3,10,12
b45d95e71af0f9ae,0,30,0,0,3,3,0,0
b45d95e71af0f9ae,3,30,0,1,7,3,1,0
b45d95e71af0f9ae,5,30,0,2,13,3,2,0
b45d95e71af0f9ae,9,31,0,0,3,3,4,0
b45d95e71af0f9ae,12,31,0,1,3,3,5,0
b45d95e71af0f9ae,15,31,0,2,5,3,6,0
b45d95e71af0f9ae,19,32,0,0,4,3,8,0
b45d95e71af0f9ae,22,32,0,1,3,3,9,0
b45d95e71af0f9ae,25,32,0,2,13,3,10,0
b45d95e71af0f9ae,0,33,1,0,3,7,0,1
b45d95e71af0f9ae,3,33,1,1,7,7,1,1
b45d95e71af0f9ae,5,33,1,2,13,7,2,1
b45d95e71af0f9ae,6,33,0,3,3,7,3,1
b45d95e71af0f9ae,9,33,1,4,3,7,4,1
b45d95e71af0f9ae,12,33,1,5,3,7,5,1
b45d95e71af0f9ae,15,33,1,6,5,7,6,1
b45d95e71af0f9ae,19,34,1,0,4,5,8,1
b45d95e71af0f9ae,22,34,1,1,3,5,9,1
b45d95e71af0f9ae,25,34,1,2,13,5,10,1
b45d95e71af0f9ae,26,34,0,3,4,5,11,1
b45d95e71af0f9ae,28,34,0,4,3,5,12,1
b45d95e71af0f9ae,0,35,2,0,3,13,0,2
b45d95e71af0f9ae,3,35,2,1,7,13,1,2
b45d95e71af0f9ae,5,35,2,2,13,13,2,2
b45d95e71af0f9ae,6,35,1,3,3,13,3,2
b45d95e71af0f9ae,9,35,2,4,3,13,4,2
b45d95e71af0f9ae,12,35,2,5,3,13,5,2
b45d95e71af0f9ae,15,35,2,6,5,13,6,2
b45d95e71af0f9ae,17,35,0,7,3,13,7,2
b45d95e71af0f9ae,19,35,2,8,4,13,8,2
b45d95e71af0f9ae,22,35,2,9,3,13,9,2
b45d95e71af0f9ae,25,35,2,10,13,13,10,2
b45d95e71af0f9ae,26,35,1,11,4,13,11,2
b45d95e71af0f9ae,28,35,1,12,3,13,12,2
b45d95e71af0f9ae,3,36,3,0,7,3,1,3
b45d95e71af0f9ae,5,36,3,1,13,3,2,3
b45d95e71af0f9ae,6,36,2,2,3,3,3,3
b45d95e71af0f9ae,15,37,3,0,5,3,6,3
b45d95e71af0f9ae,17,37,1,1,3,3,7,3
b45d95e71af0f9ae,19,37,3,2,4,3,8,3
b45d95e71af0f9ae,25,38,3,0,13,3,10,3
b45d95e71af0f9ae,26,38,2,1,4,3,11,3
b45d95e71af0f9ae,28,38,2,2,3,3,12,3
b45d95e71af0f9ae,1,39,0,0,3,3,0,4
b45d95e71af0f9ae,3,39,4,1,7,3,1,4
b45d95e71af0f9ae,5,39,4,2,13,3,2,4
b45d95e71af0f9ae,13,40,0,0,3,3,5,4
b45d95e71af0f9ae,15,40,4,1,5,3,6,4
b45d95e71af0f9ae,17,40,2,2,3,3,7,4
b45d95e71af0f9ae,23,41,0,0,3,3,9,4
b45d95e71af0f9ae,25,41,4,1,13,3,10,4
b45d95e71af0f9ae,26,41,3,2,4,3,11,4
b45d95e71af0f9ae,1,42,1,0,3,6,0,5
b45d95e71af0f9ae,3,42,5,1,7,6,1,5
b45d95e71af0f9ae,5,42,5,2,13,6,2,5
b45d95e71af0f9ae,7,42,0,3,3,6,3,5
b45d95e71af0f9ae,10,42,0,4,3,6,4,5
b45d95e71af0f9ae,13,42,1,5,3,6,5,5
b45d95e71af0f9ae,20,43,0,0,3,3,8,5
b45d95e71af0f9ae,23,43,1,1,3,3,9,5
b45d95e71af0f9ae,25,43,5,2,13,3,10,5
b45d95e71af0f9ae,1,44,2,0,3,6,0,6
b45d95e71af0f9ae,3,44,6,1,7,6,1,6
b45d95e71af0f9ae,5,44,6,2,13,6,2,6
b45d95e71af0f9ae,7,44,1,3,3,6,3,6
b45d95e71af0f9ae,10,44,1,4,3,6,4,6
b45d95e71af0f9ae,13,44,2,5,3,6,5,6
b45d95e71af0f9ae,20,45,1,0,3,5,8,6
b45d95e71af0f9ae,23,45,2,1,3,5,9,6
b45d95e71af0f9ae,25,45,6,2,13,5,10,6
b45d95e71af0f9ae,27,45,0,3,5,5,11,6
b45d95e71af0f9ae,29,45,0,4,5,5,12,6
b45d95e71af0f9ae,5,46,7,0,13,3,2,7
b45d95e71af0f9ae,7,46,2,1,3,3,3,7
b45d95e71af0f9ae,10,46,2,2,3,3,4,7
b45d95e71af0f9ae,16,47,0,0,4,3,6,7
b45d95e71af0f9ae,18,47,0,1,6,3,7,7
b45d95e71af0f9ae,20,47,2,2,3,3,8,7
b45d95e71af0f9ae,25,48,7,0,13,3,10,7
b45d95e71af0f9ae,27,48,1,1,5,3,11,7
b45d95e71af0f9ae,29,48,1,2,5,3,12,7
b45d95e71af0f9ae,2,49,0,0,3,3,0,8
b45d95e71af0f9ae,4,49,0,1,3,3,1,8
b45d95e71af0f9ae,5,49,8,2,13,3,2,8
b45d95e71af0f9ae,14,50,0,0,3,3,5,8
b45d95e71af0f9ae,16,50,1,1,4,3,6,8
b45d95e71af0f9ae,18,50,1,2,6,3,7,8
b45d95e71af0f9ae,25,51,8,0,13,3,10,8
b45d95e71af0f9ae,27,51,2,1,5,3,11,8
b45d95e71af0f9ae,29,51,2,2,5,3,12,8
b45d95e71af0f9ae,2,52,1,0,3,3,0,9
b45d95e71af0f9ae,4,52,1,1,3,3,1,9
b45d95e71af0f9ae,5,52,9,2,13,3,2,9
b45d95e71af0f9ae,14,53,1,0,3,3,5,9
b45d95e71af0f9ae,16,53,2,1,4,3,6,9
b45d95e71af0f9ae,18,53,2,2,6,3,7,9
b45d95e71af0f9ae,24,54,0,0,4,4,9,9
b45d95e71af0f9ae,25,54,9,1,13,4,10,9
b45d95e71af0f9ae,27,54,3,2,5,4,11,9
b45d95e71af0f9ae,29,54,3,3,5,4,12,9
b45d95e71af0f9ae,2,55,2,0,3,13,0,10
b45d95e71af0f9ae,4,55,2,1,3,13,1,10
b45d95e71af0f9ae,5,55,10,2,13,13,2,10
b45d95e71af0f9ae,8,55,0,3,3,13,3,10
b45d95e71af0f9ae,11,55,0,4,3,13,4,10
b45d95e71af0f9ae,14,55,2,5,3,13,5,10
b45d95e71af0f9ae,16,55,3,6,4,13,6,10
b45d95e71af0f9ae,18,55,3,7,6,13,7,10
b45d95e71af0f9ae,21,55,0,8,3,13,8,10
b45d95e71af0f9ae,24,55,1,9,4,13,9,10
b45d95e71af0f9ae,25,55,10,10,13,13,10,10
b45d95e71af0f9ae,27,55,4,11,5,13,11,10
b45d95e71af0f9ae,29,55,4,12,5,13,12,10
b45d95e71af0f9ae,5,56,11,0,13,3,2,11
b45d95e71af0f9ae,8,56,1,1,3,3,3,11
b45d95e71af0f9ae,11,56,1,2,3,3,4,11
b45d95e71af0f9ae,18,57,4,0,6,4,7,11
b45d95e71af0f9ae,21,57,1,1,3,4,8,11
b45d95e71af0f9ae,24,57,2,2,4,4,9,11
b45d95e71af0f9ae,25,57,11,3,13,4,10,11
b45d95e71af0f9ae,5,58,12,0,13,3,2,12
b45d95e71af0f9ae,8,58,2,1,3,3,3,12
b45d95e71af0f9ae,11,58,2,2,3,3,4,12
b45d95e71af0f9ae,18,59,5,0,6,4,7,12
b45d95e71af0f9ae,21,59,2,1,3,4,8,12
b45d95e71af0f9ae,24,59,3,2,4,4,9,12
b45d95e71af0f9ae,25,59,12,3,13,4,10,12
fd926986269d9335,2,27,0,0,6,3,1,0
fd926986269d9335,4,27,0,1,13,3,2,0
fd926986269d9335,5,27,0,2,4,3,3,0
fd926986269d9335,9,28,0,0,3,3,5,0
fd926986269d9335,12,28,0,1,3,3,6,0
fd926986269d9335,15,28,0,2,4,3,7,0
fd926986269d9335,20,29,0,0,7,3,9,0
fd926986269d9335,22,29,0,1,13,3,10,0
fd926986269d9335,23,29,0,2,6,3,11,0
fd926986269d9335,2,30,1,0,6,3,1,1
fd926986269d9335,4,30,1,1,13,3,2,1
fd926986269d9335,5,30,1,2,4,3,3,1
fd926986269d9335,9,31,1,0,3,7,5,1
fd926986269d9335,12,31,1,1,3,7,6,1
fd926986269d9335,15,31,1,2,4,7,7,1
fd926986269d9335,18,31,0,3,3,7,8,1
fd926986269d9335,20,31,1,4,7,7,9,1
fd926986269d9335,22,31,1,5,13,7,10,1
fd926986269d9335,23,31,1,6,6,7,11,1
fd926986269d9335,0,32,0,0,4,13,0,2
fd926986269d9335,2,32,2,1,6,13,1,2
fd926986269d9335,4,32,2,2,13,13,2,2
fd926986269d9335,5,32,2,3,4,13,3,2
fd926986269d9335,7,32,0,4,5,13,4,2
fd926986269d9335,9,32,2,5,3,13,5,2
fd926986269d9335,12,32,2,6,3,13,6,2
fd926986269d9335,15,32,2,7,4,13,7,2
fd926986269d9335,18,32,1,8,3,13,8,2
fd926986269d9335,20,32,2,9,7,13,9,2
fd926986269d9335,22,32,2,10,13,13,10,2
fd926986269d9335,23,32,2,11,6,13,11,2
fd926986269d9335,25,32,0,12,3,13,12,2
fd926986269d9335,0,33,1,0,4,5,0,3
fd926986269d9335,2,33,3,1,6,5,1,3
fd926986269d9335,4,33,3,2,13,5,2,3
fd926986269d9335,5,33,3,3,4,5,3,3
fd926986269d9335,7,33,1,4,5,5,4,3
fd926986269d9335,15,34,3,0,4,6,7,3
fd926986269d9335,18,34,2,1,3,6,8,3
fd926986269d9335,20,34,3,2,7,6,9,3
fd926986269d9335,22,34,3,3,13,6,10,3
fd926986269d9335,23,34,3,4,6,6,11,3
fd926986269d9335,25,34,1,5,3,6,12,3
fd926986269d9335,0,35,2,0,4,3,0,4
fd926986269d9335,2,35,4,1,6,3,1,4
fd926986269d9335,4,35,4,2,13,3,2,4
fd926986269d9335,7,36,2,0,5,3,4,4
fd926986269d9335,10,36,0,1,3,3,5,4
fd926986269d9335,13,36,0,2,5,3,6,4
fd926986269d9335,20,37,4,0,7,4,9,4
fd926986269d9335,22,37,4,1,13,4,10,4
fd926986269d9335,23,37,4,2,6,4,11,4
fd926986269d9335,25,37,2,3,3,4,12,4
fd926986269d9335,0,38,3,0,4,3,0,5
fd926986269d9335,2,38,5,1,6,3,1,5
fd926986269d9335,4,38,5,2,13,3,2,5
fd926986269d9335,7,39,3,0,5,3,4,5
fd926986269d9335,10,39,1,1,3,3,5,5
fd926986269d9335,13,39,1,2,5,3,6,5
fd926986269d9335,20,40,5,0,7,3,9,5
fd926986269d9335,22,40,5,1,13,3,10,5
fd926986269d9335,23,40,5,2,6,3,11,5
fd926986269d9335,4,41,6,0,13,9,2,6
fd926986269d9335,6,41,0,1,7,9,3,6
fd926986269d9335,7,41,4,2,5,9,4,6
fd926986269d9335,10,41,2,3,3,9,5,6
fd926986269d9335,13,41,2,4,5,9,6,6
fd926986269d9335,16,41,0,5,3,9,7,6
fd926986269d9335,19,41,0,6,5,9,8,6
fd926986269d9335,20,41,6,7,7,9,9,6
fd926986269d9335,22,41,6,8,13,9,10,6
fd926986269d9335,3,42,0,0,6,3,1,7
fd926986269d9335,4,42,7,1,13,3,2,7
fd926986269d9335,6,42,1,2,7,3,3,7
fd926986269d9335,13,43,3,0,5,3,6,7
fd926986269d9335,16,43,1,1,3,3,7,7
fd926986269d9335,19,43,1,2,5,3,8,7
fd926986269d9335,22,44,7,0,13,3,10,7
fd926986269d9335,24,44,0,1,6,3,11,7
fd926986269d9335,26,44,0,2,4,3,12,7
fd926986269d9335,1,45,0,0,3,4,0,8
fd926986269d9335,3,45,1,1,6,4,1,8
fd926986269d9335,4,45,8,2,13,4,2,8
fd926986269d9335,6,45,2,3,7,4,3,8
fd926986269d9335,13,46,4,0,5,3,6,8
fd926986269d9335,16,46,2,1,3,3,7,8
fd926986269d9335,19,46,2,2,5,3,8,8
fd926986269d9335,22,47,8,0,13,3,10,8
fd926986269d9335,24,47,1,1,6,3,11,8
fd926986269d9335,26,47,1,2,4,3,12,8
fd926986269d9335,1,48,1,0,3,6,0,9
fd926986269d9335,3,48,2,1,6,6,1,9
fd926986269d9335,4,48,9,2,13,6,2,9
fd926986269d9335,6,48,3,3,7,6,3,9
fd926986269d9335,8,48,0,4,3,6,4,9
fd926986269d9335,11,48,0,5,4,6,5,9
fd926986269d9335,19,49,3,0,5,5,8,9
fd926986269d9335,21,49,0,1,4,5,9,9
fd926986269d9335,22,49,9,2,13,5,10,9
fd926986269d9335,24,49,2,3,6,5,11,9
fd926986269d9335,26,49,2,4,4,5,12,9
