template,slot,direction,row,col,length,cells,initialCanonicalDomainSize,initialDomainRef
003d84002c16b0cf,7,across,3,10,3,"[[3, 10], [3, 11], [3, 12]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,8,across,4,0,3,"[[4, 0], [4, 1], [4, 2]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,9,across,4,5,3,"[[4, 5], [4, 6], [4, 7]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,10,across,4,9,3,"[[4, 9], [4, 10], [4, 11]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,11,across,5,0,7,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6]]",456,initial_domains.json:canonicalByLength:7
003d84002c16b0cf,12,across,5,8,3,"[[5, 8], [5, 9], [5, 10]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,13,across,6,0,6,"[[6, 0], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5]]",408,initial_domains.json:canonicalByLength:6
003d84002c16b0cf,14,across,6,7,6,"[[6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",408,initial_domains.json:canonicalByLength:6
003d84002c16b0cf,15,across,7,2,3,"[[7, 2], [7, 3], [7, 4]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,16,across,7,6,7,"[[7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12]]",456,initial_domains.json:canonicalByLength:7
003d84002c16b0cf,17,across,8,1,3,"[[8, 1], [8, 2], [8, 3]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,18,across,8,5,3,"[[8, 5], [8, 6], [8, 7]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,19,across,8,10,3,"[[8, 10], [8, 11], [8, 12]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,20,across,9,0,3,"[[9, 0], [9, 1], [9, 2]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,21,across,9,5,3,"[[9, 5], [9, 6], [9, 7]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,22,across,9,10,3,"[[9, 10], [9, 11], [9, 12]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,23,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
003d84002c16b0cf,24,across,11,0,6,"[[11, 0], [11, 1], [11, 2], [11, 3], [11, 4], [11, 5]]",408,initial_domains.json:canonicalByLength:6
003d84002c16b0cf,25,across,11,8,3,"[[11, 8], [11, 9], [11, 10]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,26,across,12,2,4,"[[12, 2], [12, 3], [12, 4], [12, 5]]",392,initial_domains.json:canonicalByLength:4
003d84002c16b0cf,27,across,12,8,3,"[[12, 8], [12, 9], [12, 10]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,28,down,2,0,5,"[[2, 0], [3, 0], [4, 0], [5, 0], [6, 0]]",398,initial_domains.json:canonicalByLength:5
003d84002c16b0cf,29,down,9,0,3,"[[9, 0], [10, 0], [11, 0]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,30,down,2,1,5,"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]",398,initial_domains.json:canonicalByLength:5
003d84002c16b0cf,31,down,8,1,4,"[[8, 1], [9, 1], [10, 1], [11, 1]]",392,initial_domains.json:canonicalByLength:4
003d84002c16b0cf,32,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
003d84002c16b0cf,33,down,0,3,3,"[[0, 3], [1, 3], [2, 3]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,34,down,5,3,4,"[[5, 3], [6, 3], [7, 3], [8, 3]]",392,initial_domains.json:canonicalByLength:4
003d84002c16b0cf,35,down,10,3,3,"[[10, 3], [11, 3], [12, 3]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,36,down,0,4,3,"[[0, 4], [1, 4], [2, 4]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,37,down,5,4,3,"[[5, 4], [6, 4], [7, 4]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,38,down,10,4,3,"[[10, 4], [11, 4], [12, 4]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,39,down,2,5,5,"[[2, 5], [3, 5], [4, 5], [5, 5], [6, 5]]",398,initial_domains.json:canonicalByLength:5
003d84002c16b0cf,40,down,8,5,5,"[[8, 5], [9, 5], [10, 5], [11, 5], [12, 5]]",398,initial_domains.json:canonicalByLength:5
003d84002c16b0cf,41,down,2,6,4,"[[2, 6], [3, 6], [4, 6], [5, 6]]",392,initial_domains.json:canonicalByLength:4
003d84002c16b0cf,42,down,7,6,4,"[[7, 6], [8, 6], [9, 6], [10, 6]]",392,initial_domains.json:canonicalByLength:4
003d84002c16b0cf,43,down,0,7,5,"[[0, 7], [1, 7], [2, 7], [3, 7], [4, 7]]",398,initial_domains.json:canonicalByLength:5
003d84002c16b0cf,44,down,6,7,5,"[[6, 7], [7, 7], [8, 7], [9, 7], [10, 7]]",398,initial_domains.json:canonicalByLength:5
003d84002c16b0cf,45,down,0,8,3,"[[0, 8], [1, 8], [2, 8]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,46,down,5,8,3,"[[5, 8], [6, 8], [7, 8]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,47,down,10,8,3,"[[10, 8], [11, 8], [12, 8]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,48,down,0,9,3,"[[0, 9], [1, 9], [2, 9]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,49,down,4,9,4,"[[4, 9], [5, 9], [6, 9], [7, 9]]",392,initial_domains.json:canonicalByLength:4
003d84002c16b0cf,50,down,10,9,3,"[[10, 9], [11, 9], [12, 9]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,51,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
003d84002c16b0cf,52,down,1,11,4,"[[1, 11], [2, 11], [3, 11], [4, 11]]",392,initial_domains.json:canonicalByLength:4
003d84002c16b0cf,53,down,6,11,5,"[[6, 11], [7, 11], [8, 11], [9, 11], [10, 11]]",398,initial_domains.json:canonicalByLength:5
003d84002c16b0cf,54,down,1,12,3,"[[1, 12], [2, 12], [3, 12]]",182,initial_domains.json:canonicalByLength:3
003d84002c16b0cf,55,down,6,12,5,"[[6, 12], [7, 12], [8, 12], [9, 12], [10, 12]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,0,across,0,0,3,"[[0, 0], [0, 1], [0, 2]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,1,across,0,4,4,"[[0, 4], [0, 5], [0, 6], [0, 7]]",392,initial_domains.json:canonicalByLength:4
e735021c571ab78f,2,across,0,10,3,"[[0, 10], [0, 11], [0, 12]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,3,across,1,0,8,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7]]",220,initial_domains.json:canonicalByLength:8
e735021c571ab78f,4,across,1,10,3,"[[1, 10], [1, 11], [1, 12]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,5,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
e735021c571ab78f,6,across,3,0,4,"[[3, 0], [3, 1], [3, 2], [3, 3]]",392,initial_domains.json:canonicalByLength:4
e735021c571ab78f,7,across,3,6,5,"[[3, 6], [3, 7], [3, 8], [3, 9], [3, 10]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,8,across,4,0,3,"[[4, 0], [4, 1], [4, 2]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,9,across,4,4,3,"[[4, 4], [4, 5], [4, 6]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,10,across,4,8,5,"[[4, 8], [4, 9], [4, 10], [4, 11], [4, 12]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,11,across,5,0,3,"[[5, 0], [5, 1], [5, 2]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,12,across,5,4,3,"[[5, 4], [5, 5], [5, 6]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,13,across,5,8,5,"[[5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,14,across,6,2,4,"[[6, 2], [6, 3], [6, 4], [6, 5]]",392,initial_domains.json:canonicalByLength:4
e735021c571ab78f,15,across,6,7,6,"[[6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,16,across,7,1,3,"[[7, 1], [7, 2], [7, 3]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,17,across,7,6,5,"[[7, 6], [7, 7], [7, 8], [7, 9], [7, 10]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,18,across,8,0,4,"[[8, 0], [8, 1], [8, 2], [8, 3]]",392,initial_domains.json:canonicalByLength:4
e735021c571ab78f,19,across,8,5,3,"[[8, 5], [8, 6], [8, 7]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,20,across,8,10,3,"[[8, 10], [8, 11], [8, 12]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,21,across,9,0,3,"[[9, 0], [9, 1], [9, 2]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,22,across,9,4,5,"[[9, 4], [9, 5], [9, 6], [9, 7], [9, 8]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,23,across,9,10,3,"[[9, 10], [9, 11], [9, 12]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,24,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
e735021c571ab78f,25,across,11,1,11,"[[11, 1], [11, 2], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8], [11, 9], [11, 10], [11, 11]]",79,initial_domains.json:canonicalByLength:11
e735021c571ab78f,26,across,12,1,3,"[[12, 1], [12, 2], [12, 3]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,27,across,12,5,3,"[[12, 5], [12, 6], [12, 7]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,28,across,12,9,3,"[[12, 9], [12, 10], [12, 11]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,29,down,0,0,6,"[[0, 0], [1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,30,down,8,0,3,"[[8, 0], [9, 0], [10, 0]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,31,down,0,1,6,"[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,32,down,7,1,6,"[[7, 1], [8, 1], [9, 1], [10, 1], [11, 1], [12, 1]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,33,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
e735021c571ab78f,34,down,1,3,3,"[[1, 3], [2, 3], [3, 3]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,35,down,6,3,3,"[[6, 3], [7, 3], [8, 3]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,36,down,10,3,3,"[[10, 3], [11, 3], [12, 3]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,37,down,0,4,3,"[[0, 4], [1, 4], [2, 4]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,38,down,4,4,3,"[[4, 4], [5, 4], [6, 4]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,39,down,9,4,3,"[[9, 4], [10, 4], [11, 4]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,40,down,0,5,3,"[[0, 5], [1, 5], [2, 5]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,41,down,4,5,3,"[[4, 5], [5, 5], [6, 5]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,42,down,8,5,5,"[[8, 5], [9, 5], [10, 5], [11, 5], [12, 5]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,43,down,0,6,6,"[[0, 6], [1, 6], [2, 6], [3, 6], [4, 6], [5, 6]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,44,down,7,6,6,"[[7, 6], [8, 6], [9, 6], [10, 6], [11, 6], [12, 6]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,45,down,0,7,4,"[[0, 7], [1, 7], [2, 7], [3, 7]]",392,initial_domains.json:canonicalByLength:4
e735021c571ab78f,46,down,6,7,7,"[[6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7]]",456,initial_domains.json:canonicalByLength:7
e735021c571ab78f,47,down,2,8,6,"[[2, 8], [3, 8], [4, 8], [5, 8], [6, 8], [7, 8]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,48,down,9,8,3,"[[9, 8], [10, 8], [11, 8]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,49,down,2,9,6,"[[2, 9], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9]]",408,initial_domains.json:canonicalByLength:6
e735021c571ab78f,50,down,10,9,3,"[[10, 9], [11, 9], [12, 9]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,51,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
e735021c571ab78f,52,down,0,11,3,"[[0, 11], [1, 11], [2, 11]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,53,down,4,11,3,"[[4, 11], [5, 11], [6, 11]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,54,down,8,11,5,"[[8, 11], [9, 11], [10, 11], [11, 11], [12, 11]]",398,initial_domains.json:canonicalByLength:5
e735021c571ab78f,55,down,0,12,3,"[[0, 12], [1, 12], [2, 12]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,56,down,4,12,3,"[[4, 12], [5, 12], [6, 12]]",182,initial_domains.json:canonicalByLength:3
e735021c571ab78f,57,down,8,12,3,"[[8, 12], [9, 12], [10, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,0,across,0,1,3,"[[0, 1], [0, 2], [0, 3]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,1,across,0,6,3,"[[0, 6], [0, 7], [0, 8]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,2,across,0,10,3,"[[0, 10], [0, 11], [0, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,3,across,1,0,5,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4]]",398,initial_domains.json:canonicalByLength:5
eecf5bd98d3e897a,4,across,1,6,3,"[[1, 6], [1, 7], [1, 8]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,5,across,1,10,3,"[[1, 10], [1, 11], [1, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,6,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
eecf5bd98d3e897a,7,across,3,0,3,"[[3, 0], [3, 1], [3, 2]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,8,across,3,4,3,"[[3, 4], [3, 5], [3, 6]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,9,across,3,9,3,"[[3, 9], [3, 10], [3, 11]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,10,across,4,1,3,"[[4, 1], [4, 2], [4, 3]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,11,across,4,5,3,"[[4, 5], [4, 6], [4, 7]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,12,across,4,9,3,"[[4, 9], [4, 10], [4, 11]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,13,across,5,1,3,"[[5, 1], [5, 2], [5, 3]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,14,across,5,5,4,"[[5, 5], [5, 6], [5, 7], [5, 8]]",392,initial_domains.json:canonicalByLength:4
eecf5bd98d3e897a,15,across,5,10,3,"[[5, 10], [5, 11], [5, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,16,across,6,0,5,"[[6, 0], [6, 1], [6, 2], [6, 3], [6, 4]]",398,initial_domains.json:canonicalByLength:5
eecf5bd98d3e897a,17,across,6,6,3,"[[6, 6], [6, 7], [6, 8]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,18,across,6,10,3,"[[6, 10], [6, 11], [6, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,19,across,7,0,5,"[[7, 0], [7, 1], [7, 2], [7, 3], [7, 4]]",398,initial_domains.json:canonicalByLength:5
eecf5bd98d3e897a,20,across,7,7,6,"[[7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12]]",408,initial_domains.json:canonicalByLength:6
eecf5bd98d3e897a,21,across,8,0,6,"[[8, 0], [8, 1], [8, 2], [8, 3], [8, 4], [8, 5]]",408,initial_domains.json:canonicalByLength:6
eecf5bd98d3e897a,22,across,8,8,3,"[[8, 8], [8, 9], [8, 10]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,23,across,9,2,5,"[[9, 2], [9, 3], [9, 4], [9, 5], [9, 6]]",398,initial_domains.json:canonicalByLength:5
eecf5bd98d3e897a,24,across,9,8,3,"[[9, 8], [9, 9], [9, 10]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,25,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
eecf5bd98d3e897a,26,across,11,0,3,"[[11, 0], [11, 1], [11, 2]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,27,across,11,5,3,"[[11, 5], [11, 6], [11, 7]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,28,across,11,10,3,"[[11, 10], [11, 11], [11, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,29,across,12,0,3,"[[12, 0], [12, 1], [12, 2]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,30,across,12,5,3,"[[12, 5], [12, 6], [12, 7]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,31,across,12,10,3,"[[12, 10], [12, 11], [12, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,32,down,1,0,3,"[[1, 0], [2, 0], [3, 0]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,33,down,6,0,3,"[[6, 0], [7, 0], [8, 0]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,34,down,10,0,3,"[[10, 0], [11, 0], [12, 0]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,35,down,0,1,9,"[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1]]",201,initial_domains.json:canonicalByLength:9
eecf5bd98d3e897a,36,down,10,1,3,"[[10, 1], [11, 1], [12, 1]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,37,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
eecf5bd98d3e897a,38,down,0,3,3,"[[0, 3], [1, 3], [2, 3]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,39,down,4,3,7,"[[4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3]]",456,initial_domains.json:canonicalByLength:7
eecf5bd98d3e897a,40,down,1,4,3,"[[1, 4], [2, 4], [3, 4]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,41,down,6,4,5,"[[6, 4], [7, 4], [8, 4], [9, 4], [10, 4]]",398,initial_domains.json:canonicalByLength:5
eecf5bd98d3e897a,42,down,2,5,4,"[[2, 5], [3, 5], [4, 5], [5, 5]]",392,initial_domains.json:canonicalByLength:4
eecf5bd98d3e897a,43,down,8,5,5,"[[8, 5], [9, 5], [10, 5], [11, 5], [12, 5]]",398,initial_domains.json:canonicalByLength:5
eecf5bd98d3e897a,44,down,0,6,7,"[[0, 6], [1, 6], [2, 6], [3, 6], [4, 6], [5, 6], [6, 6]]",456,initial_domains.json:canonicalByLength:7
eecf5bd98d3e897a,45,down,9,6,4,"[[9, 6], [10, 6], [11, 6], [12, 6]]",392,initial_domains.json:canonicalByLength:4
eecf5bd98d3e897a,46,down,0,7,3,"[[0, 7], [1, 7], [2, 7]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,47,down,4,7,4,"[[4, 7], [5, 7], [6, 7], [7, 7]]",392,initial_domains.json:canonicalByLength:4
eecf5bd98d3e897a,48,down,10,7,3,"[[10, 7], [11, 7], [12, 7]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,49,down,0,8,3,"[[0, 8], [1, 8], [2, 8]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,50,down,5,8,6,"[[5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8]]",408,initial_domains.json:canonicalByLength:6
eecf5bd98d3e897a,51,down,2,9,3,"[[2, 9], [3, 9], [4, 9]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,52,down,7,9,4,"[[7, 9], [8, 9], [9, 9], [10, 9]]",392,initial_domains.json:canonicalByLength:4
eecf5bd98d3e897a,53,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
eecf5bd98d3e897a,54,down,0,11,8,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11]]",220,initial_domains.json:canonicalByLength:8
eecf5bd98d3e897a,55,down,10,11,3,"[[10, 11], [11, 11], [12, 11]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,56,down,0,12,3,"[[0, 12], [1, 12], [2, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,57,down,5,12,3,"[[5, 12], [6, 12], [7, 12]]",182,initial_domains.json:canonicalByLength:3
eecf5bd98d3e897a,58,down,10,12,3,"[[10, 12], [11, 12], [12, 12]]",182,initial_domains.json:canonicalByLength:3
f4031ad2c06dc206,0,across,0,1,3,"[[0, 1], [0, 2], [0, 3]]",182,initial_domains.json:canonicalByLength:3
f4031ad2c06dc206,1,across,0,6,5,"[[0, 6], [0, 7], [0, 8], [0, 9], [0, 10]]",398,initial_domains.json:canonicalByLength:5
f4031ad2c06dc206,2,across,1,1,12,"[[1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12]]",18,initial_domains.json:canonicalByLength:12
f4031ad2c06dc206,3,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
f4031ad2c06dc206,4,across,3,0,3,"[[3, 0], [3, 1], [3, 2]]",182,initial_domains.json:canonicalByLength:3
f4031ad2c06dc206,5,across,3,4,4,"[[3, 4], [3, 5], [3, 6], [3, 7]]",392,initial_domains.json:canonicalByLength:4
f4031ad2c06dc206,6,across,3,10,3,"[[3, 10], [3, 11], [3, 12]]",182,initial_domains.json:canonicalByLength:3
f4031ad2c06dc206,7,across,4,0,4,"[[4, 0], [4, 1], [4, 2], [4, 3]]",392,initial_domains.json:canonicalByLength:4
f4031ad2c06dc206,8,across,4,6,5,"[[4, 6], [4, 7], [4, 8], [4, 9], [4, 10]]",398,initial_domains.json:canonicalByLength:5
f4031ad2c06dc206,9,across,5,1,3,"[[5, 1], [5, 2], [5, 3]]",182,initial_domains.json:canonicalByLength:3
f4031ad2c06dc206,10,across,5,6,5,"[[5, 6], [5, 7], [5, 8], [5, 9], [5, 10]]",398,initial_domains.json:canonicalByLength:5
f4031ad2c06dc206,11,across,6,2,11,"[[6, 2], [6, 3], [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",79,initial_domains.json:canonicalByLength:11
f4031ad2c06dc206,12,across,7,0,3,"[[7, 0], [7, 1], [7, 2]]",182,initial_domains.json:canonicalByLength:3
f4031ad2c06dc206,13,across,7,4,4,"[[7, 4], [7, 5], [7, 6], [7, 7]]",392,initial_domains.json:canonicalByLength:4
f4031ad2c06dc206,14,across,7,10,3,"[[7, 10], [7, 11], [7, 12]]",182,initial_domains.json:canonicalByLength:3
