priority,category,english,arabic,source_ids,reason,suggestion
"3","multiple-meanings","CONTRIBUTOR","مساهم | المساهم","h8401:t0 h8401:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","CONTRIBUTOR","مساهم | المساهم","h8401:t0 h8401:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","DEMONSTRATES","يوضح","h8402:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PHASES","المراحل","h8403:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PHASES","مراحل","h8403:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PHASES","المراحل | مراحل","h8403:t0 h8403:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PHASES","مراحل | المراحل","h8403:t1 h8403:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","GRATEFUL","ممنون","h8404:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GRATEFUL","ممتنة","h8404:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","GRATEFUL","ممنون | ممتنة","h8404:t0 h8404:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","EMERALD","الزمرد","h8405:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GRADUALLY","تدريجيا","h8406:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LAUGHING","يضحك","h8407:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LAUGHING","الضحك","h8407:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LAUGHING","تضحك","h8407:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LAUGHING","ضحك","h8407:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","LAUGHING","يضحك | الضحك | تضحك | ضحك","h8407:t0 h8407:t1 h8407:t2 h8407:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","LAUGHING","ضحك | الضحك","h8407:t3 h8407:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","GROWS","ينمو","h8408:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLIFF","كليف","h8409:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLIFF","المنحدر","h8409:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLIFF","منحدر","h8409:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLIFF","جرف","h8409:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CLIFF","كليف | المنحدر | منحدر | جرف","h8409:t0 h8409:t1 h8409:t2 h8409:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","CLIFF","منحدر | المنحدر","h8409:t2 h8409:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","DESIRABLE","المرغوب","h8410:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DESIRABLE","مرغوب","h8410:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DESIRABLE","مرغوبة","h8410:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DESIRABLE","مستصوب","h8410:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DESIRABLE","المرغوب | مرغوب | مرغوبة | مستصوب","h8410:t0 h8410:t1 h8410:t2 h8410:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","DESIRABLE","مرغوب | المرغوب","h8410:t1 h8410:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","TRACT","المسالك","h8411:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BALLET","الباليه","h8412:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BALLET","باليه","h8412:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BALLET","البالية","h8412:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","BALLET","الباليه | باليه | البالية","h8412:t0 h8412:t1 h8412:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","BALLET","باليه | الباليه","h8412:t1 h8412:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","JOURNALIST","الصحفي","h8413:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","JOURNALIST","صحفية","h8413:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","JOURNALIST","صحفي","h8413:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","JOURNALIST","الصحفي | صحفية | صحفي","h8413:t0 h8413:t1 h8413:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","JOURNALIST","صحفي | الصحفي","h8413:t2 h8413:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","ABRAHAM","ابراهيم","h8414:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ABRAHAM","ابراهام","h8414:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
