"seed","size","mode","template","attempt","row","col","direction","length","pattern","constraints","liveDomain","fullPoolMatches","fullPoolUnused","sampledUnused","reason","observerReason"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","3","2","down","2","حب","[{""position"":0,""characters"":[""ح""]},{""position"":1,""characters"":[""ب""]}]","0","1","0","0","used-word exhaustion","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","3","2","down","2","دب","[{""position"":0,""characters"":[""د""]},{""position"":1,""characters"":[""ب""]}]","0","1","0","0","used-word exhaustion","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","6","0","across","6","????لل","[{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","6","0","across","6","????له","[{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ه""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","10","0","across","2","يغ","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""غ""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","10","0","across","2","يك","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ك""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","10","0","across","2","يع","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ع""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","10","0","across","2","يق","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","9","0","down","2","لد","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""د""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","9","0","down","2","لل","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","9","0","down","2","لف","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ف""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","9","0","down","2","له","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ه""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","0","2","down","2","لع","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ع""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لص","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ص""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لن","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ن""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لم","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""م""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","3","2","down","2","اب","[{""position"":0,""characters"":[""ا""]},{""position"":1,""characters"":[""ب""]}]","0","1","0","0","used-word exhaustion","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","down","2","?ز","[{""position"":1,""characters"":[""ز""]}]","0","1","0","0","used-word exhaustion","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لظ","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ظ""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لد","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""د""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لق","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","0","2","down","2","لا","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ا""]}]","0","1","0","0","used-word exhaustion","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لض","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ض""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لح","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ح""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لع","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ع""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","1","0","across","8","??????لل","[{""position"":6,""characters"":[""ل""]},{""position"":7,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","9","0","down","2","مل","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","9","0","down","2","مح","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ح""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","10","0","across","2","ير","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ر""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","8","1","across","3","?مب","[{""position"":1,""characters"":[""م""]},{""position"":2,""characters"":[""ب""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","6","8","across","2","ا?","[{""position"":0,""characters"":[""ا""]}]","0","4","0","0","used-word exhaustion","fill-mrv"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","0","10","down","2","نو","[{""position"":0,""characters"":[""ن""]},{""position"":1,""characters"":[""و""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","4","5","across","6","لل????","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ل""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","4","5","across","6","هل????","[{""position"":0,""characters"":[""ه""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","8","6","down","3","لل?","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","8","6","down","3","هل?","[{""position"":0,""characters"":[""ه""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","8","6","across","2","دد","[{""position"":0,""characters"":[""د""]},{""position"":1,""characters"":[""د""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","8","6","across","2","طد","[{""position"":0,""characters"":[""ط""]},{""position"":1,""characters"":[""د""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","8","6","across","2","شد","[{""position"":0,""characters"":[""ش""]},{""position"":1,""characters"":[""د""]}]","0","0","0","0","full-pool support absent","fill-forward"
"9","11","en_to_ar","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","2","8","6","across","2","لد","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""د""]}]","0","0","0","0","full-pool support absent","fill-forward"
