"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"849","1","GIRL","البنت","approved","msa","high","true","true","false","false","noun","valid-alternative","GIRL — البنت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","849:1","فتاة","false",""
"849","2","GIRL","بنت","approved","msa","high","true","true","false","false","noun","valid-alternative","GIRL — بنت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","849:2","فتاة","false",""
"849","3","GIRL","الفتاة","approved","msa","high","true","true","false","false","noun","valid-alternative","GIRL — الفتاة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","849:3","فتاة","false",""
"850","0","CURRENTLY","حاليا","approved","msa","high","true","true","true","true","adverb","natural-preferred","CURRENTLY — حاليا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","850:0","حاليا","false",""
"851","0","CONSTRUCTION","البناء","approved","msa","high","true","true","false","false","noun","valid-alternative","CONSTRUCTION — البناء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","851:0","البناء","false",""
"851","1","CONSTRUCTION","التشييد","approved","msa","high","true","true","false","false","noun","valid-alternative","CONSTRUCTION — التشييد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","851:1","البناء","false",""
"851","2","CONSTRUCTION","تشييد","approved","msa","high","true","true","false","false","noun","valid-alternative","CONSTRUCTION — تشييد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","851:2","البناء","false",""
"851","3","CONSTRUCTION","بناء","approved","msa","high","true","true","true","true","noun","natural-preferred","CONSTRUCTION — بناء: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","851:3","البناء","false",""
"851","4","CONSTRUCTION","الانشاءات","review","msa","medium","","","","","noun","orthography-review","CONSTRUCTION — الانشاءات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","851:4","البناء","false",""
"851","5","CONSTRUCTION","الانشاء","review","msa","medium","","","","","noun","orthography-review","CONSTRUCTION — الانشاء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","851:5","البناء","false",""
"852","0","TOYS","العاب","review","msa","medium","","","","","noun","orthography-review","TOYS — العاب: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","852:0","لعب اطفال","false",""
"852","1","TOYS","لعب اطفال","review","msa","medium","","","","","noun","orthography-review","TOYS — لعب اطفال: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","852:1","لعب اطفال","true",""
"853","0","REGISTERED","مسجل","approved","msa","high","true","true","true","true","adjective","natural-preferred","REGISTERED — مسجل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","853:0","مسجل","false",""
"853","1","REGISTERED","مسجلة","approved","msa","high","true","true","false","false","adjective","valid-alternative","REGISTERED — مسجلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","853:1","مسجل","false",""
"854","0","CLEAR","واضح","approved","msa","high","true","true","true","true","adjective","natural-preferred","CLEAR — واضح: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","854:0","واضح","false",""
"854","1","CLEAR","واضحة","approved","msa","high","true","true","false","false","adjective","valid-alternative","CLEAR — واضحة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","854:1","واضح","false",""
"854","2","CLEAR","خال","review","msa","medium","","","","","adjective","construction-or-sense-review","CLEAR — خال: خال can mean empty/free or maternal uncle depending on vocalization; the intended clear-of construction is unresolved.","AI-assisted linguistic review","[]","854:2","واضح","false",""
"854","3","CLEAR","مبين","approved","msa","high","true","true","false","false","adjective","valid-alternative","CLEAR — مبين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","854:3","واضح","false",""
"855","0","GOLF","الغولف","approved","msa","high","true","true","false","false","noun","valid-alternative","GOLF — الغولف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","855:0","جولف","false",""
"855","1","GOLF","جولف","approved","msa","high","true","true","false","false","noun","valid-alternative","GOLF — جولف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","855:1","جولف","false",""
"855","2","GOLF","الجولف","approved","msa","high","true","true","false","false","noun","valid-alternative","GOLF — الجولف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","855:2","جولف","false",""
"855","3","GOLF","غولف","approved","msa","high","true","true","true","true","noun","natural-preferred","GOLF — غولف: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","855:3","جولف","false",""
"856","0","RECEIVE","تستلم","approved","msa","high","true","true","false","false","verb","valid-alternative","RECEIVE — تستلم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","856:0","تلقي","false",""
"856","1","RECEIVE","استلام","approved","msa","high","true","true","true","true","verb","natural-preferred","RECEIVE — استلام: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","856:1","تلقي","false",""
