"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h2888:t0","ELIZABETH","اليزابيث","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2888","0","review","uncertain","اليزابيث","اليزابيث","اليزابيث","true",""
"h2906:t0","GNU","جنو","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2906","0","review","uncertain","جنو","جنو","جنو","false",""
"h2913:t0","BEN","بين","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2913","0","review","uncertain","بين","بين","بين","true",""
"h2913:t1","BEN","بن","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2913","1","review","uncertain","بن","بن","بن","true",""
"h2951:t0","JORDAN","الاردن","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","2951","0","review","uncertain","الاردن","الاردن","الاردن","true",""
"h2951:t1","JORDAN","جوردان","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","2951","1","review","uncertain","جوردان","جوردان","جوردان","true",""
"h2972:t0","LIB","ليب","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2972","0","review","uncertain","ليب","ليب","ليب","false",""
"h2984:t0","DER","دير","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2984","0","review","uncertain","دير","دير","دير","false",""
"h3012:t0","CAM","كام","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","3012","0","review","uncertain","كام","كام","كام","false",""
"h3012:t1","CAM","كاميرا (اختصار)","[""abbreviation"",""editorial-note""]","review","msa","medium","register-or-sense-review","The proposed spelling/base may be MSA, but the English register, grammatical person or intended sense needs confirmation. No text change applied.","كاميرا","false","AI-assisted linguistic review","[]","3012","1","review","uncertain","كاميرا (اختصار)","كاميرااختصار","كاميرااختصار","true",""
"h3029:t0","RAM","رام","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","3029","0","review","uncertain","رام","رام","رام","false",""
"h3029:t1","RAM","كبش","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of RAM; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","3029","1","review","uncertain","كبش","كبش","كبش","true",""
"h3051:t1","COSTA","كوستا(أ)","[""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","3051","1","review","uncertain","كوستا(أ)","كوستاأ","كوستاأ","false",""
"h3084:t0","PUB","الحانة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of PUB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","3084","0","review","uncertain","الحانة","الحانة","الحانة","true",""
"h3084:t1","PUB","حانة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of PUB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","3084","1","review","uncertain","حانة","حانة","حانة","true",""
"h3196:t0","SAM","سام","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3196","0","review","uncertain","سام","سام","سام","true",""
"h3237:t0","REF","المرجع","[""abbreviation""]","review","msa","medium","lexical-sense-needs-confirmation","This English spelling has a possible established lexical or clipped-word sense, so abbreviation membership alone does not justify rejection. Verify the specific sense before approval.","","false","AI-assisted linguistic review","[]","3237","0","review","uncertain","المرجع","المرجع","المرجع","true",""
"h3295:t0","HA","هاها (ضحك)","[""abbreviation"",""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","3295","0","review","uncertain","هاها (ضحك)","هاهاضحك","هاهاضحك","false",""
"h3315:t0","JENNIFER","جنيفر","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3315","0","review","uncertain","جنيفر","جنيفر","جنيفر","true",""
"h3315:t1","JENNIFER","جينيفر","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3315","1","review","uncertain","جينيفر","جينيفر","جينيفر","true",""
"h3324:t0","SARAH","ساره","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3324","0","review","uncertain","ساره","ساره","ساره","true",""
"h3324:t1","SARAH","سارة","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3324","1","review","uncertain","سارة","سارة","سارة","true",""
