experiment,seed,size,mode,policy,discoveryIndex,rank,slots,lengths,quality,score,viable,attempts,solverMs,signature
"pool4000","2","13","ar_to_en","compatibility","13","19","54","{""3"":{""slots"":26,""candidates"":377},""4"":{""slots"":12,""candidates"":378},""5"":{""slots"":4,""candidates"":378},""6"":{""slots"":4,""candidates"":378},""7"":{""slots"":2,""candidates"":378},""10"":{""slots"":2,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","364","2458","true","1","187.08491600000707","0111001111100/0111111111100/1111111111111/1110111100111/1111001110111/1111001111100/0011110111100/0011111001111/1110111001111/1110011110111/1111111111111/0011111111110/0011111001110"
"pool4000","2","13","ar_to_en","compatibility","12","20","48","{""3"":{""slots"":16,""candidates"":377},""5"":{""slots"":4,""candidates"":378},""6"":{""slots"":20,""candidates"":378},""7"":{""slots"":4,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","364","1703","true","1","187.09020799999416","1110011111100/1110011111100/1111111111111/0011111100111/0011111100111/1111101111111/1111110111111/1111111011111/1110011111100/1110011111100/1111111111111/0011111100111/0011111100111"
"pool4000","2","13","ar_to_en","compatibility","16","21","51","{""3"":{""slots"":18,""candidates"":377},""4"":{""slots"":11,""candidates"":378},""5"":{""slots"":10,""candidates"":378},""6"":{""slots"":6,""candidates"":378},""8"":{""slots"":2,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","354","2081","true","1","187.18400000000838","0011100111100/0011100111100/1111111111111/1110011110111/1110011111111/1111110011111/0011111001111/0011111100111/1111001111100/1111001111100/1111111111111/0011110011111/0011110011111"
"pool4000","2","13","ar_to_en","compatibility","10","22","56","{""3"":{""slots"":26,""candidates"":377},""4"":{""slots"":20,""candidates"":378},""5"":{""slots"":6,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","352","1325","true","1","187.0303750000021","0011110011100/0011110011100/1111111111111/1110111100111/1110011110111/1111001111100/0011110111100/0011111001111/1110111100111/1110011110111/1111111111111/0011100111100/0011100111100"
"pool4000","2","13","ar_to_en","compatibility","21","23","54","{""3"":{""slots"":36,""candidates"":377},""4"":{""slots"":8,""candidates"":378},""7"":{""slots"":4,""candidates"":378},""9"":{""slots"":2,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","346","1702","true","1","187.08495800000674","0011110011100/0011110011100/1111111111111/1110011100111/1110011100111/1111111011100/0011111111100/0011101111111/1110011100111/1110011100111/1111111111111/0011100111100/0011100111100"
"pool4000","2","13","ar_to_en","approved-only","0","0","62","{""3"":{""slots"":44,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""8"":{""slots"":2,""candidates"":167},""9"":{""slots"":2,""candidates"":78},""13"":{""slots"":4,""candidates"":8}}","392","1147","true","20","4.873082000005525","1110011101110/1111011111111/1111111111111/0011101110111/1110111001110/1110111001110/1111110111111/0111001110111/0111001110111/1110111011100/1111111111111/1111111101111/0111011100111"
"pool4000","2","13","ar_to_en","approved-only","16","1","56","{""3"":{""slots"":28,""candidates"":120},""4"":{""slots"":6,""candidates"":269},""5"":{""slots"":6,""candidates"":266},""6"":{""slots"":6,""candidates"":239},""7"":{""slots"":4,""candidates"":219},""13"":{""slots"":6,""candidates"":8}}","392","1121","true","20","5.829000000027008","1111110011111/1111110011111/1111111111111/0111011101110/1110011101110/1110111011111/1111110111111/1111101110111/0111011100111/0111011101110/1111111111111/1111100111111/1111100111111"
"pool4000","2","13","ar_to_en","approved-only","22","2","60","{""3"":{""slots"":46,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""6"":{""slots"":4,""candidates"":239},""12"":{""slots"":2,""candidates"":14},""13"":{""slots"":6,""candidates"":8}}","392","650","true","20","3.7305429999687476","1110111011100/1111111111111/1111111111111/0111001110111/1110111001110/1110111001110/1111110111111/0111001110111/0111001110111/1110111001110/1111111111111/1111111111111/0011101110111"
"pool4000","2","13","ar_to_en","approved-only","2","3","62","{""3"":{""slots"":39,""candidates"":120},""4"":{""slots"":12,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""8"":{""slots"":2,""candidates"":167},""13"":{""slots"":5,""candidates"":8}}","390","830","true","20","4.389290999941295","0111001111100/1111011111111/1111111111111/1110111001111/0011100111100/1111001110111/1111111111111/1110111001111/0011110011100/1111001110111/1111111111111/1111111101111/0011111001110"
"pool4000","2","13","ar_to_en","approved-only","13","4","60","{""3"":{""slots"":36,""candidates"":120},""4"":{""slots"":9,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""9"":{""slots"":1,""candidates"":78},""13"":{""slots"":4,""candidates"":8}}","384","1366","true","20","5.3906670000142185","1110011101110/1111111101110/1111111111111/0011101110111/1110011110111/1110011111100/1111111001111/1111111001111/0111101110111/0011100111100/1111111111111/1110011101111/1110011100111"
"pool4000","2","13","ar_to_en","approved-only","8","5","59","{""3"":{""slots"":32,""candidates"":120},""4"":{""slots"":10,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":3,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","384","1288","true","20","5.088955999948666","0111001110111/0111001110111/1111111111111/1110111101111/1111111001110/0011110011100/0011111110111/1110011110111/1111001111111/1111110011100/1111111111111/1110111110111/1110011110111"
"pool4000","2","13","ar_to_en","approved-only","3","6","56","{""3"":{""slots"":28,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":8,""candidates"":239},""9"":{""slots"":4,""candidates"":78},""13"":{""slots"":4,""candidates"":8}}","384","980","true","20","4.4357899999886286","1110011110111/1111111110111/1111111111111/0011111001111/1110011111100/1110011111100/1111110111111/0011111100111/0011111100111/1111001111100/1111111111111/1110111111111/1110111100111"
"pool4000","2","13","ar_to_en","approved-only","5","7","58","{""3"":{""slots"":31,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":7,""candidates"":266},""6"":{""slots"":5,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","380","1288","true","20","4.778542999949423","0011111100111/0011111110111/1111111111111/1111011111100/1110111001110/1110111100111/1111101110111/0011100111111/0111011111100/1110111011100/1111111111111/1111111100111/0111011100111"
"pool4000","2","13","ar_to_en","approved-only","10","8","61","{""3"":{""slots"":36,""candidates"":120},""4"":{""slots"":13,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":3,""candidates"":239},""8"":{""slots"":1,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","380","1069","true","20","5.595837000000756","1110011100111/1110011100111/1111111111111/0011100111100/1111110011111/1110111001111/1110011110111/0111001111100/0011100111111/1111111101111/1111111111111/1110111011100/1110111011100"
"pool4000","2","13","ar_to_en","approved-only","18","9","59","{""3"":{""slots"":35,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","378","1288","true","20","5.073834999988321","1110111011100/1110111011111/1111111111111/0111001110111/1111110111100/1110111011100/1110111011111/0011101111111/0111011100111/1111011100111/1111111111111/1111110011100/0011110011100"
"pool4000","2","13","ar_to_en","approved-only","6","10","56","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":6,""candidates"":269},""5"":{""slots"":10,""candidates"":266},""6"":{""slots"":8,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","378","1121","true","20","4.991459000026225","1110011100111/1110011100111/1111111111111/1111100111111/1111110011111/1110011111100/0111011101110/0011111100111/1111100111111/1111110011111/1111111111111/1110011100111/1110011100111"
"pool4000","2","13","ar_to_en","approved-only","4","11","62","{""3"":{""slots"":34,""candidates"":120},""4"":{""slots"":20,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""13"":{""slots"":4,""candidates"":8}}","378","663","true","20","5.070750000013504","1110111001111/1110111101111/1111111111111/0011100111100/0011110011100/1111011110111/1110011100111/1110111101111/0011100111100/0011110011100/1111111111111/1111011110111/1111001110111"
"pool4000","2","13","ar_to_en","approved-only","17","12","54","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":10,""candidates"":266},""6"":{""slots"":8,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":2,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","374","1288","true","20","4.995791000008467","0111011101110/0111011101110/1111111111111/1111100111111/1111100111111/1110011111100/1110011100111/0011111100111/1111110011111/1111110011111/1111111111111/0111011101110/0111011101110"
"pool4000","2","13","ar_to_en","approved-only","11","13","58","{""3"":{""slots"":34,""candidates"":120},""4"":{""slots"":7,""candidates"":269},""5"":{""slots"":7,""candidates"":266},""6"":{""slots"":5,""candidates"":239},""9"":{""slots"":1,""candidates"":78},""13"":{""slots"":4,""candidates"":8}}","372","980","true","20","4.40270600002259","0011100111100/0011100111111/1111111111111/1110111110111/1110111011100/0011111001110/0111011101111/1111001110111/1110111110111/1110111011100/1111111111111/0011100111111/0011100111111"
"pool4000","2","13","ar_to_en","approved-only","1","14","55","{""3"":{""slots"":23,""candidates"":120},""4"":{""slots"":11,""candidates"":269},""5"":{""slots"":11,""candidates"":266},""6"":{""slots"":3,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","370","1288","true","20","6.248249000011128","1111001111100/1111001111100/1111111111111/0011111001111/0011111001111/1110111111100/1111100111100/1111001110111/0111011100111/0011111011111/1111111111111/1110111111110/1110011101110"
"pool4000","2","13","ar_to_en","approved-only","20","15","54","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":6,""candidates"":269},""5"":{""slots"":7,""candidates"":266},""6"":{""slots"":5,""candidates"":239},""7"":{""slots"":5,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","370","1288","true","20","4.430623999985983","0111011101110/0111111101110/1111111111111/1110111011111/1110011111111/1111011100111/0011111100111/0011100111100/1111110011100/1110111011111/1111111111111/0111001111111/0111001111100"
"pool4000","2","13","ar_to_en","approved-only","15","16","57","{""3"":{""slots"":27,""candidates"":120},""4"":{""slots"":14,""candidates"":269},""5"":{""slots"":7,""candidates"":266},""6"":{""slots"":3,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","370","1121","true","20","4.659914999981993","0011111001110/1111111001111/1111111111111/1110011110111/0011100111100/0011110011100/1111111011111/1110011100111/1110111100111/0011110111111/1111111111111/1111001111100/1111001111100"
"pool4000","2","13","ar_to_en","approved-only","21","17","56","{""3"":{""slots"":30,""candidates"":120},""4"":{""slots"":11,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""9"":{""slots"":1,""candidates"":78},""13"":{""slots"":4,""candidates"":8}}","366","1366","true","20","5.123001999992994","1110011100111/1110011100111/1111111111111/0011110011111/0011110011100/1110011111100/1110011110111/1111111100111/0011111001111/0011100111111/1111111111111/1110011111110/1110011101110"
"pool4000","2","13","ar_to_en","approved-only","7","18","56","{""3"":{""slots"":31,""candidates"":120},""4"":{""slots"":10,""candidates"":269},""5"":{""slots"":6,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""9"":{""slots"":3,""candidates"":78},""13"":{""slots"":4,""candidates"":8}}","366","980","true","20","3.627583000023151","0011100111100/0011111111100/1111111111111/1110111001111/1111100111111/0111001110111/0011111111100/1110111001110/1111110011111/1111001110111/1111111111111/0011111111100/0011110011100"
"pool4000","2","13","ar_to_en","approved-only","12","19","52","{""3"":{""slots"":16,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":16,""candidates"":266},""6"":{""slots"":8,""candidates"":239},""13"":{""slots"":4,""candidates"":8}}","364","902","true","20","4.0957089999865275","0111001111100/1111001111100/1111111111111/1110111100111/0011111100111/0011111011111/1111110111111/1111101111100/1110011111100/1110011110111/1111111111111/0011111001111/0011111001110"
"pool4000","2","13","ar_to_en","approved-only","9","20","50","{""3"":{""slots"":20,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":7,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""8"":{""slots"":2,""candidates"":167},""9"":{""slots"":1,""candidates"":78},""10"":{""slots"":2,""candidates"":54},""13"":{""slots"":4,""candidates"":8}}","362","1420","true","20","4.053830000018934","0011100111100/0011100111111/1111111111111/1111011111111/1111111001110/1110111001110/1110111110111/0111001110111/0111001111111/1111111101111/1111111111111/1111110011100/0011110011100"
"pool4000","2","13","ar_to_en","approved-only","19","21","50","{""3"":{""slots"":22,""candidates"":120},""5"":{""slots"":8,""candidates"":266},""6"":{""slots"":12,""candidates"":239},""7"":{""slots"":4,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","358","852","true","20","4.028957000002265","0111001111100/0111001111111/1111111111111/1111110011111/1111110011100/1110011111100/1110011100111/0011111100111/0011100111111/1111100111111/1111111111111/1111111001110/0011111001110"
"pool4000","2","13","ar_to_en","approved-only","14","22","58","{""3"":{""slots"":32,""candidates"":120},""4"":{""slots"":18,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""13"":{""slots"":4,""candidates"":8}}","356","663","true","20","4.924124000011943","0011110011100/0011110011100/1111111111111/1111001110111/1110011100111/0011111011111/0011110111100/1111101111100/1110011100111/1110111001111/1111111111111/0011100111100/0011100111100"
"pool4000","2","13","ar_to_en","approved-only","23","23","56","{""3"":{""slots"":36,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""7"":{""slots"":4,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","352","882","true","20","4.156707000001916","0011100111100/0011100111100/1111111111111/1110011100111/1110011100111/0011101111111/0111110111110/1111111011100/1110011100111/1110011100111/1111111111111/0011110011100/0011110011100"
