experiment,seed,size,mode,policy,success,reason,templatesDiscovered,viableTemplates,templatesAttempted,solverAttempts,constructEmpty,maximumDepth,slotSelections,selectedDomainTotal,lookups,examined,duplicateVisits,lookupMs,placementMs,validationMs,backtracks,forwardFailures,mrvDeadEnds,observedDeadlineExits,buildRejections,validationErrors
"poolShort-fixedTemplates","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","21","26294","62554","1469791","null","null","1211.5670910031768","6.035325000542798","0","26292","36151","0","18","[]","[]"
"poolShort-fixedTemplates","3","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","87438","257103","1442266","null","null","2078.122514003546","20.233616999750666","0","87443","164379","25","115","[]","[]"
"poolShort-fixedTemplates","3","9","ar_to_en","compatibility","true","success","24","24","7","7","6","32","8757","28311","219065","null","null","723.3557629967181","2.1752250001663924","0.21270799999911105","8721","15341","1","38","[]","[]"
"poolShort-fixedTemplates","3","11","ar_to_en","compatibility","true","success","24","24","1","1","0","48","552","1923","12210","null","null","81.37621100054821","0.09840600001189159","0.2930000000051223","504","652","0","0","[]","[]"
"poolShort-fixedTemplates","3","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","176","176","14","44869","98408","1722065","null","null","3035.796641001514","10.899860000237823","0","44965","52781","271","55","[]","[]"
"poolShort-fixedTemplates","3","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","33","39056","121579","1742569","null","null","3138.0377900034873","11.02761599933001","0","39032","73670","0","148","[]","[]"
"poolShort-fixedTemplates","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","73880","null","null","73.35525399939797","1.1660780000747764","0","0","7680","0","0","[]","[]"
"poolShort-fixedTemplates","3","13","en_to_ar","compatibility","true","success","6","6","1","2","1","78","5797","27666","330544","null","null","743.851670003889","2.3843550003221026","0.24733299999934388","5718","20584","0","23","[]","[]"
"poolShort-fixedTemplates","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","35","19449","45740","845328","null","null","1269.5427279995274","3.8273990008892724","0","19447","26091","0","43","[]","[]"
"poolLong-fixedTemplates","1","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","102984","297782","1662555","null","null","2067.4382400069007","23.455183999489236","0","103007","189040","47","127","[]","[]"
"poolLong-fixedTemplates","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","32","3841","13304","93934","null","null","268.7699469985746","1.0825989998338628","0.11887500000011642","3807","7655","0","11","[]","[]"
"poolLong-fixedTemplates","1","11","ar_to_en","compatibility","true","success","24","24","8","8","7","44","13985","46129","466066","null","null","1024.6652070000564","4.08279500057688","0.14862500000162981","13934","28516","0","41","[]","[]"
"poolLong-fixedTemplates","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","188","188","15","45023","98738","1694018","null","null","3044.927633992651","10.6365899999073","0","45036","53110","199","64","[]","[]"
"poolLong-fixedTemplates","1","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","21","37981","121403","1784988","null","null","3115.490140001537","11.177586005134799","0","37964","74692","7","138","[]","[]"
"poolLong-fixedTemplates","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75900","null","null","75.60958099458367","1.1578050006501144","0","0","7680","0","0","[]","[]"
"poolLong-fixedTemplates","1","13","en_to_ar","compatibility","false","observed_deadline_no_complete_fill","6","6","1","2","2","24","6447","22027","370170","null","null","1287.3870469781687","1.7765529987227637","0","6445","15037","0","33","[]","[]"
"poolLong-fixedTemplates","1","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","5","82","82","12","9263","24523","606783","null","null","1242.7824279925699","1.950577000679914","0","9181","15274","0","12","[]","[]"
"poolLong-fixedTemplates","2","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","109956","310695","1823107","null","null","2080.065316039225","25.38906500551093","0","109952","195290","18","108","[]","[]"
"poolLong-fixedTemplates","2","9","ar_to_en","compatibility","true","success","24","24","2","2","1","32","1980","7661","48125","null","null","136.98210799910885","0.7286420004384127","0.09433299998636357","1947","4389","0","7","[]","[]"
"poolLong-fixedTemplates","2","11","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","34","49550","163913","1577732","null","null","3156.029730984985","14.251034003536915","0","49539","103221","12","183","[]","[]"
"poolLong-fixedTemplates","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","157","157","18","45637","101460","1717134","null","null","3049.719218036422","10.876804996616556","0","45682","54917","202","66","[]","[]"
"poolLong-fixedTemplates","2","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","20","38795","122763","1804983","null","null","3081.956216014907","11.289151999226306","0","38861","75462","88","122","[]","[]"
"poolLong-fixedTemplates","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75580","null","null","70.09844700554095","1.1833389999810606","0","0","7680","0","0","[]","[]"
"poolLong-fixedTemplates","2","13","en_to_ar","compatibility","false","observed_deadline_no_complete_fill","6","6","1","2","2","57","37848","116614","829744","null","null","1264.6293859760917","6.917473001085455","0","37846","77737","0","79","[]","[]"
"poolLong-fixedTemplates","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","21","28957","63807","1599230","null","null","1198.6300680146378","6.4584660007676575","0","28961","34732","6","20","[]","[]"
"poolLong-fixedTemplates","3","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","86820","255351","1431986","null","null","2077.172464979405","20.452745998627506","0","86822","163174","25","114","[]","[]"
"poolLong-fixedTemplates","3","9","ar_to_en","compatibility","true","success","24","24","7","7","6","32","10936","38509","252221","null","null","737.2616200085613","3.1946970021090237","0.11212499999965075","10900","23239","1","45","[]","[]"
"poolLong-fixedTemplates","3","11","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","31","48386","151931","1562769","null","null","3153.7532829830743","13.384358996452647","0","48372","92607","9","138","[]","[]"
"poolLong-fixedTemplates","3","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","175","175","14","44916","98618","1720894","null","null","3033.110812005907","10.642880000305013","0","45008","52932","266","64","[]","[]"
"poolLong-fixedTemplates","3","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","30","40218","127207","1836527","null","null","3102.1834209959197","12.001509000940132","0","40209","78568","14","129","[]","[]"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","73880","null","null","73.65022900262557","1.1531099996645935","0","0","7680","0","0","[]","[]"
"poolLong-fixedTemplates","3","13","en_to_ar","compatibility","false","observed_deadline_no_complete_fill","6","6","1","2","2","40","14858","52093","585788","null","null","1273.678088981178","3.799230999473366","0","14856","36272","0","54","[]","[]"
"poolLong-fixedTemplates","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","54","20261","57618","996751","null","null","1246.8345169975073","4.386699999318807","0","20339","37067","80","53","[]","[]"
"minRun2","1","7","ar_to_en","approved-only","true","success","24","24","6","22","21","26","22588","58429","383714","null","null","440.0799750000915","3.745650000008027","0.5500000000001819","22668","35546","127","23","[]","[]"
"minRun2","1","9","ar_to_en","compatibility","true","success","24","24","1","1","0","40","59","309","1107","null","null","2.353962000012416","0.01953500000081476","0.15325000000007094","19","25","0","0","[]","[]"
"minRun2","1","11","ar_to_en","compatibility","true","success","24","24","1","1","0","62","1379","4095","19574","null","null","27.436408999977402","0.2733380000061061","0.32129200000008495","1322","2424","5","0","[]","[]"
"minRun2","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","170","170","36","73577","193305","2729005","null","null","2666.9909800013947","12.99076699995976","0","74080","118328","673","133","[]","[]"
"minRun2","1","13","ar_to_en","compatibility","true","success","24","24","9","9","8","80","30242","73342","970564","null","null","1175.4920329994047","4.326084000027549","0.3892919999998412","30224","41278","70","238","[]","[]"
"minRun2","1","13","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","297","297","28","31192","86261","1682908","null","null","1705.1449349996292","6.095478999632178","0","31383","54373","488","74","[]","[]"
"minRun2","1","13","en_to_ar","compatibility","false","observed_deadline_no_complete_fill","6","6","1","2","2","24","6492","22152","372787","null","null","1287.2331989997456","1.5014530000134982","0","6490","15111","0","35","[]","[]"
"minRun2","1","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","5","82","82","12","9371","24825","613216","null","null","1257.0945829983611","1.8840069999478146","0","9289","15458","0","15","[]","[]"
"minRun2","2","7","ar_to_en","approved-only","true","success","24","24","11","53","52","25","46265","107690","713849","null","null","837.2384840016912","6.323304000214193","0.06749999999919964","46715","60472","527","55","[]","[]"
"minRun2","2","9","ar_to_en","compatibility","true","success","24","24","2","2","1","42","9330","20162","117907","null","null","126.25932599872976","1.095956000024671","0.11904099999992468","9327","10466","40","18","[]","[]"
"minRun2","2","11","ar_to_en","compatibility","true","success","24","24","1","1","0","61","556","1669","14673","null","null","25.67047400028241","0.10672800004977034","0.14908400000058464","499","888","4","0","[]","[]"
"minRun2","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","161","161","32","60300","165589","2416030","null","null","2744.721081992733","11.64544599999681","0","60841","103923","701","132","[]","[]"
"minRun2","2","13","ar_to_en","compatibility","true","success","24","24","21","21","20","78","67580","177143","2407292","null","null","2623.573726001261","10.659755999102345","0.20933299999887822","67823","105342","336","477","[]","[]"
"minRun2","2","13","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","189","189","30","48928","126709","2455544","null","null","2463.49803299666","8.85112699968522","0","49101","76633","362","158","[]","[]"
"minRun2","2","13","en_to_ar","compatibility","false","observed_deadline_no_complete_fill","6","6","1","2","2","57","38312","118465","840497","null","null","1271.4876349959013","6.738502000225708","0","38310","79128","0","78","[]","[]"
"minRun2","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","21","29406","64744","1624495","null","null","1206.8838260049852","6.00794999954087","0","29411","35218","7","22","[]","[]"
"minRun2","3","7","ar_to_en","approved-only","true","success","24","24","22","125","124","22","114148","293020","1883064","null","null","1729.0682620049556","18.237028001400176","0.06912499999452848","114556","177648","554","92","[]","[]"
"minRun2","3","9","ar_to_en","compatibility","true","success","24","24","1","1","0","44","467","1366","9533","null","null","12.753549999644747","0.07214600008592242","0.10462499999994179","445","685","22","0","[]","[]"
"minRun2","3","11","ar_to_en","compatibility","true","success","24","24","3","3","2","62","7864","21170","203884","null","null","274.7737320007727","1.3366250002145534","0.14979200000379933","7822","12585","22","52","[]","[]"
