experiment,seed,size,mode,policy,rank,slot,pattern,used,reason,depth,prefixCounts
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":11}","??I?????I??","[""MAINTENANCE"",""INSTRUMENTS"",""YOU"",""DESCRIPTION""]","forward_zero","4","[{""position"":2,""letter"":""I"",""remaining"":12},{""position"":8,""letter"":""I"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":6,""col"":5,""direction"":""across"",""length"":6}","???AK?","[""MAINTENANCE"",""RESTAURANTS"",""USE"",""ASK""]","forward_zero","4","[{""position"":3,""letter"":""A"",""remaining"":29},{""position"":4,""letter"":""K"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":4,""col"":8,""direction"":""across"",""length"":3}","RK?","[""MAINTENANCE"",""RESTAURANTS"",""USE"",""ASK""]","forward_zero","4","[{""position"":0,""letter"":""R"",""remaining"":13},{""position"":1,""letter"":""K"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":11}","??I?????I??","[""MAINTENANCE"",""RESTAURANTS"",""YOU"",""ASSOCIATION""]","forward_zero","4","[{""position"":2,""letter"":""I"",""remaining"":12},{""position"":8,""letter"":""I"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":11}","??I?????N??","[""MAINTENANCE"",""RESTAURANTS"",""YOU"",""INSTRUMENTS""]","forward_zero","4","[{""position"":2,""letter"":""I"",""remaining"":13},{""position"":8,""letter"":""N"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":7,""col"":2,""direction"":""across"",""length"":7}","L?????T","[""MAINTENANCE"",""RESTAURANTS"",""YOU"",""RESPONSIBLE"",""PUBLICATION""]","forward_zero","5","[{""position"":0,""letter"":""L"",""remaining"":22},{""position"":6,""letter"":""T"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":11}","??I?????I??","[""MAINTENANCE"",""RESTAURANTS"",""YOU"",""DESCRIPTION""]","forward_zero","4","[{""position"":2,""letter"":""I"",""remaining"":12},{""position"":8,""letter"":""I"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":11}","??I?????I??","[""MAINTENANCE"",""PERFORMANCE"",""CORPORATION""]","forward_zero","3","[{""position"":2,""letter"":""I"",""remaining"":12},{""position"":8,""letter"":""I"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":8,""col"":0,""direction"":""across"",""length"":11}","????????U??","[""MAINTENANCE"",""EDUCATIONAL""]","forward_zero","2","[{""position"":8,""letter"":""U"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":8,""col"":1,""direction"":""down"",""length"":3}","I??","[""MAINTENANCE"",""TRADITIONAL"",""INN"",""SIGNIFICANT""]","forward_zero","4","[{""position"":0,""letter"":""I"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":3,""col"":2,""direction"":""across"",""length"":7}","T?????O","[""MAINTENANCE"",""TRADITIONAL"",""INN"",""APPROPRIATE"",""APPLICATION""]","forward_zero","5","[{""position"":0,""letter"":""T"",""remaining"":28},{""position"":6,""letter"":""O"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":2,""col"":5,""direction"":""down"",""length"":7}","EN????P","[""MAINTENANCE"",""TRADITIONAL"",""INN"",""APPROPRIATE"",""OPPORTUNITY"",""OPINION""]","forward_zero","6","[{""position"":0,""letter"":""E"",""remaining"":40},{""position"":1,""letter"":""N"",""remaining"":2},{""position"":6,""letter"":""P"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":6,""col"":0,""direction"":""across"",""length"":3}","?KR","[""MAINTENANCE"",""INSTRUMENTS"",""USE"",""ASK""]","forward_zero","4","[{""position"":1,""letter"":""K"",""remaining"":0},{""position"":2,""letter"":""R"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":4,""col"":0,""direction"":""across"",""length"":6}","?KM???","[""MAINTENANCE"",""INSTRUMENTS"",""USE"",""ASK""]","forward_zero","4","[{""position"":1,""letter"":""K"",""remaining"":2},{""position"":2,""letter"":""M"",""remaining"":0}]"
"poolShort","2","11","ar_to_en","approved-only","0","{""row"":0,""col"":8,""direction"":""down"",""length"":11}","??I?????I??","[""MAINTENANCE"",""INSTRUMENTS"",""YOU"",""ASSOCIATION""]","forward_zero","4","[{""position"":2,""letter"":""I"",""remaining"":12},{""position"":8,""letter"":""I"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":6,""direction"":""down"",""length"":5}","??NM?","[""CONFRONTATION"",""OTT"",""TREO"",""WANTS"",""MONTANA""]","forward_zero","5","[{""position"":2,""letter"":""N"",""remaining"":30},{""position"":3,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":2,""col"":8,""direction"":""down"",""length"":4}","AY??","[""CONFRONTATION"",""OTT"",""TREO"",""TENTS"",""DAYTIME""]","forward_zero","5","[{""position"":0,""letter"":""A"",""remaining"":27},{""position"":1,""letter"":""Y"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":7,""direction"":""down"",""length"":6}","??TO??","[""CONFRONTATION"",""OTT"",""TREO"",""TENTS"",""TORTURE""]","forward_zero","5","[{""position"":2,""letter"":""T"",""remaining"":24},{""position"":3,""letter"":""O"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":6,""direction"":""down"",""length"":5}","??NM?","[""CONFRONTATION"",""OTT"",""TREO"",""TENTS"",""MONTAGE""]","forward_zero","5","[{""position"":2,""letter"":""N"",""remaining"":30},{""position"":3,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":6,""direction"":""down"",""length"":5}","??NH?","[""CONFRONTATION"",""OTT"",""TREO"",""TENTS"",""HOSTAGE""]","forward_zero","5","[{""position"":2,""letter"":""N"",""remaining"":30},{""position"":3,""letter"":""H"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":2,""col"":8,""direction"":""down"",""length"":4}","AE??","[""CONFRONTATION"",""OTT"",""TREO"",""HINTS"",""INSTEAD""]","forward_zero","5","[{""position"":0,""letter"":""A"",""remaining"":27},{""position"":1,""letter"":""E"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","?LI??????????","[""CONFRONTATION"",""OTT"",""SOLO""]","forward_zero","3","[{""position"":1,""letter"":""L"",""remaining"":12},{""position"":2,""letter"":""I"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","?MI??????????","[""CONFRONTATION"",""OTT"",""COMO""]","forward_zero","3","[{""position"":1,""letter"":""M"",""remaining"":2},{""position"":2,""letter"":""I"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":12,""direction"":""down"",""length"":5}","?GN??","[""CONFRONTATION"",""OTT"",""GOTO""]","forward_zero","3","[{""position"":1,""letter"":""G"",""remaining"":3},{""position"":2,""letter"":""N"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":12,""direction"":""down"",""length"":5}","?LN??","[""CONFRONTATION"",""OTT"",""ORAL""]","forward_zero","3","[{""position"":1,""letter"":""L"",""remaining"":20},{""position"":2,""letter"":""N"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":11,""direction"":""down"",""length"":5}","?OOE?","[""CONFRONTATION"",""OTT"",""TOPO"",""RELATIONSHIPS"",""NEITHER""]","forward_zero","5","[{""position"":1,""letter"":""O"",""remaining"":30},{""position"":2,""letter"":""O"",""remaining"":2},{""position"":3,""letter"":""E"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":11,""direction"":""down"",""length"":5}","?OOE?","[""CONFRONTATION"",""OTT"",""TOPO"",""CHAMPIONSHIPS"",""NEITHER""]","forward_zero","5","[{""position"":1,""letter"":""O"",""remaining"":30},{""position"":2,""letter"":""O"",""remaining"":2},{""position"":3,""letter"":""E"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","?DI??????????","[""CONFRONTATION"",""OTT"",""ENDO""]","forward_zero","3","[{""position"":1,""letter"":""D"",""remaining"":2},{""position"":2,""letter"":""I"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":11,""direction"":""down"",""length"":5}","?YO??","[""CONFRONTATION"",""OTT"",""TYPO""]","forward_zero","3","[{""position"":1,""letter"":""Y"",""remaining"":3},{""position"":2,""letter"":""O"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","?JI??????????","[""CONFRONTATION"",""OTT"",""JOJO""]","forward_zero","3","[{""position"":1,""letter"":""J"",""remaining"":0},{""position"":2,""letter"":""I"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":3,""col"":6,""direction"":""across"",""length"":7}","???T?NU","[""CONFRONTATION"",""OTT"",""KENO"",""LEONE"",""FUNKY""]","forward_zero","5","[{""position"":3,""letter"":""T"",""remaining"":30},{""position"":5,""letter"":""N"",""remaining"":4},{""position"":6,""letter"":""U"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","?MI??????????","[""CONFRONTATION"",""OTT"",""AMMO""]","forward_zero","3","[{""position"":1,""letter"":""M"",""remaining"":2},{""position"":2,""letter"":""I"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??N??O???????","[""CONFRONTATION"",""OTT"",""FLOW"",""FLOWER""]","forward_zero","4","[{""position"":2,""letter"":""N"",""remaining"":33},{""position"":5,""letter"":""O"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":3,""col"":1,""direction"":""across"",""length"":4}","?SL?","[""CONFRONTATION"",""OTT"",""FLOW"",""POWDER"",""CONSIDERATION""]","forward_zero","5","[{""position"":1,""letter"":""S"",""remaining"":15},{""position"":2,""letter"":""L"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","compatibility","0","{""row"":3,""col"":1,""direction"":""across"",""length"":4}","?FL?","[""CONFRONTATION"",""OTT"",""FLOW"",""POWDER"",""CONFEDERATION""]","forward_zero","5","[{""position"":1,""letter"":""F"",""remaining"":3},{""position"":2,""letter"":""L"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??D??????????","[""UNDERSTANDING""]","forward_zero","1","[{""position"":2,""letter"":""D"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??D??????????","[""UNDERSTANDING""]","forward_zero","1","[{""position"":2,""letter"":""D"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??N??????????","[""INTERNATIONAL""]","forward_zero","1","[{""position"":2,""letter"":""N"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??N??????????","[""INTERNATIONAL""]","forward_zero","1","[{""position"":2,""letter"":""N"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??P??????????","[""OPPORTUNITIES""]","forward_zero","1","[{""position"":2,""letter"":""P"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??P??????????","[""OPPORTUNITIES""]","forward_zero","1","[{""position"":2,""letter"":""P"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??C??????????","[""ACCOMMODATION""]","forward_zero","1","[{""position"":2,""letter"":""C"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":1,""col"":8,""direction"":""down"",""length"":3}","?M?","[""ACCOMMODATION""]","forward_zero","1","[{""position"":1,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??M??????????","[""COMMUNICATION""]","forward_zero","1","[{""position"":2,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??M??????????","[""COMMUNICATION""]","forward_zero","1","[{""position"":2,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??E??????????","[""ENTERTAINMENT""]","forward_zero","1","[{""position"":2,""letter"":""E"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??E??????????","[""ENTERTAINMENT""]","forward_zero","1","[{""position"":2,""letter"":""E"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??G??????????","[""ORGANIZATIONS""]","forward_zero","1","[{""position"":2,""letter"":""G"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??O??????????","[""ORGANIZATIONS""]","forward_zero","1","[{""position"":2,""letter"":""O"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??V??????????","[""ENVIRONMENTAL""]","forward_zero","1","[{""position"":2,""letter"":""V"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??V??????????","[""ENVIRONMENTAL""]","forward_zero","1","[{""position"":2,""letter"":""V"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??C??????????","[""ACCOMMODATION""]","forward_zero","1","[{""position"":2,""letter"":""C"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":1,""col"":8,""direction"":""down"",""length"":3}","?M?","[""ACCOMMODATION""]","forward_zero","1","[{""position"":1,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??M??????????","[""COMMUNICATION""]","forward_zero","1","[{""position"":2,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??M??????????","[""COMMUNICATION""]","forward_zero","1","[{""position"":2,""letter"":""M"",""remaining"":0}]"
"poolShort","2","13","en_to_ar","compatibility","0","{""row"":3,""col"":0,""direction"":""down"",""length"":2}","ةل","[""رد"",""للاستثمار"",""تل"",""عثة""]","forward_zero","4","[{""position"":0,""letter"":""ة"",""remaining"":0},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"poolShort","2","13","en_to_ar","compatibility","0","{""row"":3,""col"":0,""direction"":""down"",""length"":2}","عل","[""رد"",""للاستثمار"",""تل"",""عثة""]","forward_zero","4","[{""position"":0,""letter"":""ع"",""remaining"":7},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"poolShort","2","13","en_to_ar","compatibility","0","{""row"":3,""col"":0,""direction"":""down"",""length"":2}","رل","[""رد"",""للاستثمار"",""تل"",""اثر""]","forward_zero","4","[{""position"":0,""letter"":""ر"",""remaining"":13},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"poolShort","2","13","en_to_ar","compatibility","0","{""row"":7,""col"":0,""direction"":""across"",""length"":4}","?تل?","[""رد"",""للاستثمار"",""تل"",""اثر"",""لا"",""ام"",""مد"",""اش"",""رن"",""منح"",""ساعة"",""تشا""]","forward_zero","12","[{""position"":1,""letter"":""ت"",""remaining"":8},{""position"":2,""letter"":""ل"",""remaining"":0}]"
"poolShort","2","13","en_to_ar","compatibility","0","{""row"":8,""col"":0,""direction"":""across"",""length"":2}","لن","[""رد"",""للاستثمار"",""تل"",""اثر"",""لا"",""ام"",""مد"",""اش"",""رن"",""منح"",""ساعة"",""اشك"",""الكل"",""عش"",""ان""]","forward_zero","15","[{""position"":0,""letter"":""ل"",""remaining"":23},{""position"":1,""letter"":""ن"",""remaining"":0}]"
"poolShort","2","13","en_to_ar","compatibility","0","{""row"":0,""col"":6,""direction"":""down"",""length"":3}","ضيخ","[""رد"",""للاستثمار"",""تل"",""اثر"",""لا"",""ام"",""مد"",""اش"",""رن"",""منح"",""ساعة"",""اشك"",""الكل"",""عش"",""او"",""لو"",""غش"",""لغة"",""حل"",""صح"",""صخور"",""وردي"",""بيولوجي"",""وجع"",""عض""]","forward_zero","25","[{""position"":0,""letter"":""ض"",""remaining"":70},{""position"":1,""letter"":""ي"",""remaining"":6},{""position"":2,""letter"":""خ"",""remaining"":0}]"
"poolShort","2","13","en_to_ar","compatibility","0","{""row"":0,""col"":6,""direction"":""down"",""length"":3}","ميخ","[""رد"",""للاستثمار"",""تل"",""اثر"",""لا"",""ام"",""مد"",""اش"",""رن"",""منح"",""ساعة"",""اشك"",""الكل"",""عش"",""او"",""لو"",""غش"",""لغة"",""حل"",""صح"",""صخور"",""وردي"",""بيولوجي"",""وجع"",""عم""]","forward_zero","25","[{""position"":0,""letter"":""م"",""remaining"":278},{""position"":1,""letter"":""ي"",""remaining"":29},{""position"":2,""letter"":""خ"",""remaining"":0}]"
